addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme,website
193,Bunker Hill Mill Road,,,Lexington,VA,24450,37.73216548,-79.4275896,,,
110,Elliots Hill Lane,,,Lexington,VA,24450,37.73226505,-79.47252889,,,
1260,Zollmans Mill Road,,,Lexington,VA,24450,37.73229715,-79.52244463,,,
45,Open Ridge Court,,,Lexington,VA,24450,37.73232927,-79.42419181,,,
50,Open Ridge Court,,,Lexington,VA,24450,37.73244043,-79.42539362,,,
419,Forge Road,,,Lexington,VA,24450,37.73251781,-79.38401415,,,
863,Poplar Hill Road,,,Lexington,VA,24450,37.73252173,-79.43828637,,,
129,Wintercrest Lane,,A,Lexington,VA,24450,37.73261018,-79.38871105,,,
112,Open Meadow Drive,,,Lexington,VA,24450,37.73266294,-79.42599852,,,
77,Rolling Ridge Lane,,,Lexington,VA,24450,37.73268501,-79.38327433,,,
169,Bunker Hill Mill Road,,,Lexington,VA,24450,37.73269565,-79.42712011,,,
35,Open Ridge Court,,,Lexington,VA,24450,37.73279435,-79.42390855,,,
409,Forge Road,,,Lexington,VA,24450,37.73282857,-79.38376729,,,
129,Wintercrest Lane,,,Lexington,VA,24450,37.73284311,-79.38854417,,,
16,Wintercrest Lane,,,Lexington,VA,24450,37.73297524,-79.38497095,,,
10,Open Ridge Court,,,Lexington,VA,24450,37.73297642,-79.42507451,,,
2005,Blue Grass Trail,,,Lexington,VA,24450,37.73309803,-79.59797098,,,
655,Moores Creek Road,,,Lexington,VA,24450,37.73309846,-79.62000166,,,
399,Forge Road,,,Lexington,VA,24450,37.73318287,-79.38356625,,,
95,Rolling Ridge Lane,,,Lexington,VA,24450,37.73325869,-79.3830017,,,
15,Camp Cawthon Lane,,,Lexington,VA,24450,37.73326083,-79.49341802,,,
71,Elliots Hill Lane,,,Lexington,VA,24450,37.73326285,-79.47068857,,,
500,Cedar Hill Church Road,,,Lexington,VA,24450,37.73328856,-79.52954829,,,
509,Cedar Hill Church Road,,,Lexington,VA,24450,37.73342774,-79.52394748,,,
120,Oakdale Chase,,,Lexington,VA,24450,37.73347698,-79.59611377,,,
350,Plank Road,,,Lexington,VA,24450,37.73356355,-79.4836287,,,
385,Forge Road,,,Lexington,VA,24450,37.73358728,-79.38342287,,,
1963,Blue Grass Trail,,,Lexington,VA,24450,37.73366777,-79.59806855,,,
60,Elliots Hill Lane,,,Lexington,VA,24450,37.73367031,-79.473736,,,
1166,Zollmans Mill Road,,,Lexington,VA,24450,37.73367283,-79.51926243,,,
1036,Wesley Chapel Road,,,Lexington,VA,24450,37.73375743,-79.42337364,,,
65,Open Meadow Drive,,,Lexington,VA,24450,37.73382677,-79.42470515,,,
901,Possum Hollow,,,Lexington,VA,24450,37.73383702,-79.4680892,,,
121,Rolling Ridge Lane,,,Lexington,VA,24450,37.73384904,-79.38243964,,,
237,Wild Fox Lane,,,Lexington,VA,24450,37.73392956,-79.48054325,,,
371,Forge Road,,,Lexington,VA,24450,37.73400693,-79.38326214,,,
330,Plank Road,,,Lexington,VA,24450,37.73413317,-79.48342819,,,
131,Bunker Hill Mill Road,,,Lexington,VA,24450,37.73415797,-79.42565059,,,
45,Oakdale Chase,,,Lexington,VA,24450,37.73422,-79.5978431,,,
63,Camp Cawthon Lane,,,Lexington,VA,24450,37.7342729,-79.49396941,,,
1036,Zollmans Mill Road,,,Lexington,VA,24450,37.73428343,-79.51563808,,,
355,Forge Road,,,Lexington,VA,24450,37.73447391,-79.38302352,,,
177,Dixon Lane,,,Lexington,VA,24450,37.7344787,-79.42861679,,,
44,Open Meadow Drive,,,Lexington,VA,24450,37.73458685,-79.42498516,,,
89,Camp Cawthon Lane,,,Lexington,VA,24450,37.73467691,-79.49498371,,,
333,Forge Road,,,Lexington,VA,24450,37.73478188,-79.3827547,,,
789,Poplar Hill Road,,,Lexington,VA,24450,37.73484264,-79.43576946,,,
856,Possum Hollow,,,Lexington,VA,24450,37.73500193,-79.47065607,,,
996,Wesley Chapel Road,,,Lexington,VA,24450,37.73508771,-79.42405602,,,
445,Cedar Hill Church Road,,,Lexington,VA,24450,37.73508897,-79.52559834,,,
40,Cabin Spring Lane,,,Lexington,VA,24450,37.73516768,-79.52754717,,,
9,Mayflower Lane,,,Lexington,VA,24450,37.73529826,-79.3839504,,,
1900,Blue Grass Trail,,,Lexington,VA,24450,37.73540978,-79.5975953,,,
16,Forsythia Loop,,,Lexington,VA,24450,37.7354127,-79.42450723,,,
1881,Blue Grass Trail,,,Lexington,VA,24450,37.73542392,-79.59663579,,,
197,South Buffalo Road,,,Lexington,VA,24450,37.73549005,-79.57142795,,,
932,Zollmans Mill Road,,,Lexington,VA,24450,37.73553555,-79.51243998,,,
187,Kygers Hill Road,,,Lexington,VA,24450,37.73555163,-79.54061461,,,
91,Question Mark Lane,,,Lexington,VA,24450,37.73555631,-79.59093095,,,
62,Bunker Hill Mill Road,,,Lexington,VA,24450,37.73567047,-79.42561605,,,
301,Forge Road,,,Lexington,VA,24450,37.73567588,-79.3825184,,,
90,Feather Lane,,,Lexington,VA,24450,37.73568216,-79.59285157,,,
90,Feather Lane,,A,Lexington,VA,24450,37.73569632,-79.59292083,,,
183,Camp Cawthon Lane,,,Lexington,VA,24450,37.73572829,-79.49825505,,,
173,Moores Creek Road,,,Lexington,VA,24450,37.73574637,-79.60192322,,,
1849,Blue Grass Trail,,,Lexington,VA,24450,37.73578982,-79.59567597,,,
808,Possum Hollow,,,Lexington,VA,24450,37.73579149,-79.47250038,,,
961,Wesley Chapel Road,,,Lexington,VA,24450,37.73581944,-79.4233535,,,
29,Mayflower Lane,,,Lexington,VA,24450,37.73587135,-79.38316843,,,
12,Forsythia Loop,,,Lexington,VA,24450,37.73592179,-79.42458135,,,
70,Cabin Spring Lane,,,Lexington,VA,24450,37.73592351,-79.52790756,,,
42,Bunker Hill Mill Road,,,Lexington,VA,24450,37.73601395,-79.42509401,,,
200,Wild Fox Lane,,,Lexington,VA,24450,37.73602327,-79.47807785,,,
739,Poplar Hill Road,,,Lexington,VA,24450,37.73608269,-79.43476226,,,
1781,South Lee Highway,,,Lexington,VA,24450,37.73609937,-79.46336004,,,
19,Hound Haven Lane,,,Lexington,VA,24450,37.73615439,-79.38413164,,,
50,Sunburst Lane,,,Lexington,VA,24450,37.736171,-79.50745354,,,
71,Hound Haven Lane,,,Lexington,VA,24450,37.73626846,-79.38503746,,,
1771,South Lee Highway,,,Lexington,VA,24450,37.73628083,-79.46316318,,,
121,South Buffalo Road,,,Lexington,VA,24450,37.73636988,-79.56949386,,,
87,Hound Haven Lane,,,Lexington,VA,24450,37.73645818,-79.3853721,,,
300,Moores Creek Road,,,Lexington,VA,24450,37.73647832,-79.60751976,,,
17,Hound Haven Lane,,,Lexington,VA,24450,37.73651516,-79.38282679,,,
24,Bunker Hill Mill Road,,,Lexington,VA,24450,37.73653782,-79.42466022,,,
118,Moores Creek Road,,,Lexington,VA,24450,37.73654395,-79.60086409,,,
723,Poplar Hill Road,,,Lexington,VA,24450,37.73663713,-79.43454042,,,
1793,Blue Grass Trail,,,Lexington,VA,24450,37.73668922,-79.59387128,,,
10,Applebutter Lane,,,Lexington,VA,24450,37.73670906,-79.49781936,,,
934,Wesley Chapel Road,,,Lexington,VA,24450,37.7367981,-79.4239028,,,
64,Morning Glory Lane,,,Lexington,VA,24450,37.73683189,-79.46489438,,,
42,Applebutter Lane,,,Lexington,VA,24450,37.73684003,-79.49668265,,,
1822,Blue Grass Trail,,,Lexington,VA,24450,37.73701376,-79.59565945,,,
27,Feather Lane,,,Lexington,VA,24450,37.73705247,-79.59320898,,,
18,Hound Haven Lane,,,Lexington,VA,24450,37.7370649,-79.38518943,,,
162,Sunburst Lane,,,Lexington,VA,24450,37.73714616,-79.51048704,,,
38,Morning Glory Lane,,,Lexington,VA,24450,37.73716878,-79.46348123,,,
685,Poplar Hill Road,,,Lexington,VA,24450,37.73724881,-79.43197478,,,
386,Moores Creek Road,,,Lexington,VA,24450,37.73725917,-79.61075622,,,
141,Sunburst Lane,,,Lexington,VA,24450,37.73735397,-79.51008299,,,
