addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme,website
29,Spicebush Lane,,,Lexington,VA,24450,37.79205023,-79.46265956,,,
62,Brushwood Place,,,Lexington,VA,24450,37.79206658,-79.47515899,,,
130,Ponds Drive,,,Lexington,VA,24450,37.79207887,-79.40703057,,,
111,Old Buena Vista Road,,,Lexington,VA,24450,37.792101,-79.42215105,,,
203,Larry Stuart Avenue,,,Lexington,VA,24450,37.79212047,-79.44862042,,,
306,Augusta Square,,,Lexington,VA,24450,37.79212404,-79.44649453,,,
154,Lilly Bell Drive,,,Lexington,VA,24450,37.79212831,-79.40395635,,,
308,Augusta Square,,,Lexington,VA,24450,37.79218672,-79.44625503,,,
113,Old Buena Vista Road,,,Lexington,VA,24450,37.7922034,-79.4219331,,,
205,Larry Stuart Avenue,,,Lexington,VA,24450,37.79220947,-79.44823338,,,
91,Old Buena Vista Road,,,Lexington,VA,24450,37.7922155,-79.42266347,,,
28,Spicebush Lane,,,Lexington,VA,24450,37.79221688,-79.46280387,,,
310,Augusta Square,,,Lexington,VA,24450,37.7922199,-79.4460269,,,
137,Old Buena Vista Road,,,Lexington,VA,24450,37.79222396,-79.42095896,,,
113,Lewis John Avenue,,,Lexington,VA,24450,37.79222961,-79.44543989,,,
90,George William Lane,,,Lexington,VA,24450,37.79227884,-79.41124132,,,
135,Ponds Drive,,,Lexington,VA,24450,37.79228725,-79.40802116,,,
746,Borden Road,,,Lexington,VA,24450,37.79229537,-79.46124015,,,
207,Larry Stuart Avenue,,,Lexington,VA,24450,37.7922954,-79.44786359,,,
155,Ponds Drive,,,Lexington,VA,24450,37.79229603,-79.40836974,,,
155,Lilly Bell Drive,,,Lexington,VA,24450,37.79230729,-79.40503082,,,
17,Sixty West Drive,,,Lexington,VA,24450,37.7923119,-79.45456541,,,
209,Larry Stuart Avenue,,,Lexington,VA,24450,37.79233948,-79.44753777,,,
18,Sixty West Drive,,,Lexington,VA,24450,37.79235142,-79.45442987,,,
9,Spicebush Lane,,,Lexington,VA,24450,37.79239275,-79.46206924,,,
138,Mountain View Road,,,Lexington,VA,24450,37.79240227,-79.39453514,,,
51,Morris Road,,,Lexington,VA,24450,37.79241009,-79.46405156,,,
165,Ponds Drive,,,Lexington,VA,24450,37.79242655,-79.40863569,,,
450,Blacks Creek Station,,,Lexington,VA,24450,37.79245181,-79.64178318,,,
67,Old Buena Vista Road,,,Lexington,VA,24450,37.79245577,-79.42345981,,,
201,Larry Stuart Avenue,,,Lexington,VA,24450,37.79245725,-79.44843192,,,
111,Lewis John Avenue,,,Lexington,VA,24450,37.79247794,-79.44688744,,,
40,Old Buena Vista Road,,,Lexington,VA,24450,37.79248691,-79.42466119,,,
140,Ponds Drive,,,Lexington,VA,24450,37.79255662,-79.40740586,,,
165,Lilly Bell Drive,,,Lexington,VA,24450,37.79258185,-79.40487055,,,
100,West Denny Circle,,,Lexington,VA,24450,37.79258861,-79.44930234,,,
61,Old Buena Vista Road,,,Lexington,VA,24450,37.79259054,-79.42364812,,,
241,Sugar Creek Road,,,Lexington,VA,24450,37.79260097,-79.55031051,,,
160,Marl Ridge Road,,,Lexington,VA,24450,37.79262986,-79.39155574,,,
109,Lewis John Avenue,,,Lexington,VA,24450,37.79263154,-79.44707158,,,
137,Marl Ridge Road,,,Lexington,VA,24450,37.79265203,-79.39289863,,,
53,Old Buena Vista Road,,,Lexington,VA,24450,37.79266623,-79.42393417,,,
80,George William Lane,,,Lexington,VA,24450,37.79269463,-79.41117701,,,
107,Lewis John Avenue,,,Lexington,VA,24450,37.79272194,-79.44729717,,,
2,Old Buena Vista Road,,,Lexington,VA,24450,37.7927332,-79.4257745,,,
8,Florence Sarah Lane,,,Lexington,VA,24450,37.79273377,-79.40795282,,,
101,Lewis John Avenue,,,Lexington,VA,24450,37.79274186,-79.44821636,,,
75,George William Lane,,,Lexington,VA,24450,37.79274433,-79.41010377,,,
42,Split Circle,,,Lexington,VA,24450,37.79275075,-79.46715082,,,
766,Borden Road,,,Lexington,VA,24450,37.79275354,-79.46161169,,,
101,West Denny Circle,,,Lexington,VA,24450,37.79275927,-79.45062033,,,
42,Morris Road,,,Lexington,VA,24450,37.79278711,-79.465037,,,
105,Lewis John Avenue,,,Lexington,VA,24450,37.79279956,-79.44754901,,,
103,Lewis John Avenue,,,Lexington,VA,24450,37.79280772,-79.44783958,,,
37,Old Buena Vista Road,,,Lexington,VA,24450,37.79282511,-79.42444205,,,
769,Borden Road,,,Lexington,VA,24450,37.79283217,-79.46257271,,,
822,Turnpike Road,,,Lexington,VA,24450,37.79285316,-79.5198586,,,
885,Borden Road,,,Lexington,VA,24450,37.79287852,-79.4682528,,,
31,Old Buena Vista Road,,,Lexington,VA,24450,37.7928799,-79.42467829,,,
1055,Hayslette Road,,,Lexington,VA,24450,37.79288953,-79.6311742,,,
850,Turnpike Road,,,Lexington,VA,24450,37.79291343,-79.52112962,,,
67,Split Circle,,,Lexington,VA,24450,37.79294207,-79.46576628,,,
21,Old Buena Vista Road,,,Lexington,VA,24450,37.79297343,-79.42501969,,,
20,Florence Sarah Lane,,,Lexington,VA,24450,37.79301337,-79.40791724,,,
70,George William Lane,,,Lexington,VA,24450,37.79309041,-79.41061268,,,
1241,Enfield Road,,,Lexington,VA,24450,37.79311026,-79.48420355,,,
24,Florence Sarah Lane,,,Lexington,VA,24450,37.79315398,-79.40784156,,,
57,Split Circle,,,Lexington,VA,24450,37.79318673,-79.46538798,,,
40,Magnolia Square,Apartment,9,Lexington,VA,24450,37.79320694,-79.42384283,,,
622,North Lee Highway,,,Lexington,VA,24450,37.79324742,-79.4250713,,,
603,North Lee Highway,,,Lexington,VA,24450,37.79325396,-79.42615145,,,
40,Magnolia Square,Suite,6,Lexington,VA,24450,37.79326964,-79.4239028,,,
807,Borden Road,,,Lexington,VA,24450,37.79327414,-79.46323465,,,
40,Magnolia Square,Apartment,8,Lexington,VA,24450,37.79327592,-79.42381197,,,
30,Florence Sarah Lane,,,Lexington,VA,24450,37.79329196,-79.40775491,,,
32,Furrs Mill Road,,,Lexington,VA,24450,37.79329562,-79.42698799,,,
205,Lilly Bell Drive,,,Lexington,VA,24450,37.79333315,-79.40467857,,,
40,Magnolia Square,Suite,5,Lexington,VA,24450,37.79334208,-79.42386596,,,
38,Furrs Mill Road,,,Lexington,VA,24450,37.79334223,-79.42724274,,,
40,Magnolia Square,Apartment,7,Lexington,VA,24450,37.793347,-79.42377416,,,
165,Marl Ridge Road,,,Lexington,VA,24450,37.79337554,-79.39256243,,,
44,Furrs Mill Road,,,Lexington,VA,24450,37.79338631,-79.42742386,,,
794,Borden Road,,,Lexington,VA,24450,37.79339312,-79.46234771,,,
40,Magnolia Square,Apartment,10,Lexington,VA,24450,37.7933979,-79.42374792,,,
40,Magnolia Square,Suite,4,Lexington,VA,24450,37.79340758,-79.42383292,,,
169,Spring Valley Road,,,Lexington,VA,24450,37.79340769,-79.49537989,,,
25,Florence Sarah Lane,,,Lexington,VA,24450,37.7934231,-79.40839548,,,
34,Florence Sarah Lane,,,Lexington,VA,24450,37.79342562,-79.40767844,,,
311,West Denny Circle,,,Lexington,VA,24450,37.79342895,-79.44222212,,,
91,Pretty Dogwood Lane,,,Lexington,VA,24450,37.79345322,-79.38217899,,,
58,Furrs Mill Road,,,Lexington,VA,24450,37.79346594,-79.42784991,,,
10,Morris Road,,,Lexington,VA,24450,37.79351026,-79.46363844,,,
27,Florence Sarah Lane,,,Lexington,VA,24450,37.79351628,-79.40833818,,,
200,Lilly Bell Drive,,,Lexington,VA,24450,37.79354381,-79.40339933,,,
445,Blacks Creek Station,,,Lexington,VA,24450,37.7935543,-79.6454207,,,
40,Florence Sarah Lane,,,Lexington,VA,24450,37.79355558,-79.40757305,,,
53,Split Circle,,,Lexington,VA,24450,37.79356076,-79.46529331,,,
640,North Lee Highway,,,Lexington,VA,24450,37.79358001,-79.4245615,,,
35,Holly Park Lane,,132,Lexington,VA,24450,37.7936126,-79.42688349,,,
40,George William Lane,,,Lexington,VA,24450,37.79362508,-79.40999037,,,
35,Holly Park Lane,,131,Lexington,VA,24450,37.7936284,-79.42692528,,,
200,West Denny Circle,,,Lexington,VA,24450,37.79362885,-79.44816608,,,
307,Forest Grove Road,,,Lexington,VA,24450,37.79363308,-79.38549553,,,
1311,Enfield Road,,,Lexington,VA,24450,37.79363669,-79.48628827,,,
589,Turnpike Road,,,Lexington,VA,24450,37.79364302,-79.51231181,,,
35,Holly Park Lane,,122,Lexington,VA,24450,37.79364497,-79.42696515,,,
33,Florence Sarah Lane,,,Lexington,VA,24450,37.79365583,-79.40828143,,,
120,West Denny Circle,,,Lexington,VA,24450,37.79365926,-79.44897343,,,
35,Holly Park Lane,,121,Lexington,VA,24450,37.79366762,-79.42701379,,,
215,Lilly Bell Drive,,,Lexington,VA,24450,37.79366948,-79.40494527,,,
35,Holly Park Lane,,112,Lexington,VA,24450,37.79368729,-79.42705176,,,
35,Holly Park Lane,,111,Lexington,VA,24450,37.79370388,-79.42708872,,,
116,Sugar Creek Road,,,Lexington,VA,24450,37.79371466,-79.54392829,,,
35,Florence Sarah Lane,,,Lexington,VA,24450,37.79372572,-79.40823845,,,
20,Magnolia Square,Apartment,1,Lexington,VA,24450,37.79372711,-79.42403183,,,
245,Forest Grove Road,,,Lexington,VA,24450,37.79373301,-79.38771083,,,
44,Florence Sarah Lane,,,Lexington,VA,24450,37.7937347,-79.40748645,,,
20,Magnolia Square,Apartment,2,Lexington,VA,24450,37.79375228,-79.42409027,,,
30,George William Lane,,,Lexington,VA,24450,37.79376668,-79.4099284,,,
120,Bell Road,,,Lexington,VA,24450,37.79376675,-79.45819372,,,
45,Holly Park Lane,,232,Lexington,VA,24450,37.7937743,-79.42721341,,,
74,Furrs Mill Road,,,Lexington,VA,24450,37.79377437,-79.42829109,,,
20,Magnolia Square,Apartment,3,Lexington,VA,24450,37.7937825,-79.42415737,,,
20,Magnolia Square,Suite,4,Lexington,VA,24450,37.79378548,-79.4239938,,,
45,Holly Park Lane,,231,Lexington,VA,24450,37.79379545,-79.42725721,,,
20,Magnolia Square,Apartment,4,Lexington,VA,24450,37.7938162,-79.42421807,,,
45,Holly Park Lane,,222,Lexington,VA,24450,37.79381813,-79.42730198,,,
20,Magnolia Square,Suite,3,Lexington,VA,24450,37.79382702,-79.42408419,,,
249,Sugar Creek Road,,,Lexington,VA,24450,37.79383276,-79.55830964,,,
45,Holly Park Lane,,221,Lexington,VA,24450,37.79383927,-79.42734771,,,
20,Magnolia Square,Apartment,5,Lexington,VA,24450,37.79384823,-79.42427228,,,
245,Lilly Bell Drive,,,Lexington,VA,24450,37.79385018,-79.405796,,,
45,Holly Park Lane,,212,Lexington,VA,24450,37.79385738,-79.42738759,,,
295,Lilly Bell Drive,,,Lexington,VA,24450,37.79387128,-79.40740695,,,
45,Holly Park Lane,,211,Lexington,VA,24450,37.79387626,-79.42742749,,,
20,Magnolia Square,Apartment,6,Lexington,VA,24450,37.79387858,-79.42432432,,,
245,Sugar Creek Road,,,Lexington,VA,24450,37.79388419,-79.55343341,,,
20,Magnolia Square,Suite,2,Lexington,VA,24450,37.79388653,-79.42417635,,,
210,Lilly Bell Drive,,,Lexington,VA,24450,37.79390122,-79.40404185,,,
135,Brushy Hill Lane,,,Lexington,VA,24450,37.79390417,-79.47828149,,,
55,Holly Park Lane,,311,Lexington,VA,24450,37.7939189,-79.42757118,,,
23,George William Lane,,,Lexington,VA,24450,37.79393563,-79.40926068,,,
20,Magnolia Square,Suite,1,Lexington,VA,24450,37.79393623,-79.42426441,,,
55,Holly Park Lane,,312,Lexington,VA,24450,37.79393995,-79.42762755,,,
3687,Turnpike Road,,,Lexington,VA,24450,37.79394644,-79.60387935,,,
55,Holly Park Lane,,321,Lexington,VA,24450,37.79395801,-79.4276742,,,
788,Borden Road,,,Lexington,VA,24450,37.79396882,-79.46080375,,,
55,Holly Park Lane,,322,Lexington,VA,24450,37.79397454,-79.42771987,,,
55,Holly Park Lane,,331,Lexington,VA,24450,37.79398882,-79.42775874,,,
105,West Denny Circle,,,Lexington,VA,24450,37.79400303,-79.45189789,,,
55,Holly Park Lane,,332,Lexington,VA,24450,37.79400538,-79.42780054,,,
1025,Hayslette Road,,,Lexington,VA,24450,37.79401601,-79.62984447,,,
35,Magnolia Square,,,Lexington,VA,24450,37.79402296,-79.42354156,,,
20,Nicholas Lane,,,Lexington,VA,24450,37.79403716,-79.48599488,,,
137,West Midland Trail,,,Lexington,VA,24450,37.79404312,-79.45587326,,,
19,George William Lane,,,Lexington,VA,24450,37.79405769,-79.40919069,,,
190,West Denny Circle,,,Lexington,VA,24450,37.79408396,-79.4480973,,,
30,Nicholas Lane,,,Lexington,VA,24450,37.79414086,-79.48485471,,,
7,Split Circle,,,Lexington,VA,24450,37.79414596,-79.46427193,,,
102,Bell Road,,,Lexington,VA,24450,37.79418221,-79.45779045,,,
899,Borden Road,,,Lexington,VA,24450,37.79418605,-79.46601726,,,
90,Furrs Mill Road,,,Lexington,VA,24450,37.79421609,-79.4287041,,,
345,Lilly Bell Drive,,,Lexington,VA,24450,37.7942185,-79.40915865,,,
290,Lilly Bell Drive,,,Lexington,VA,24450,37.79423849,-79.40708334,,,
125,Furrs Mill Road,,,Lexington,VA,24450,37.79425261,-79.43008443,,,
220,Lilly Bell Drive,,,Lexington,VA,24450,37.79425599,-79.40429417,,,
187,Furrs Mill Road,,B,Lexington,VA,24450,37.79427228,-79.43227229,,,
108,Furrs Mill Road,,,Lexington,VA,24450,37.7942734,-79.42939253,,,
187,Furrs Mill Road,,A,Lexington,VA,24450,37.7942738,-79.43222731,,,
302,Lilly Bell Drive,,,Lexington,VA,24450,37.79429789,-79.40769025,,,
141,Furrs Mill Road,,,Lexington,VA,24450,37.79431974,-79.43070593,,,
5,Split Circle,,,Lexington,VA,24450,37.79432824,-79.46451487,,,
316,Lilly Bell Drive,,,Lexington,VA,24450,37.79434018,-79.40789745,,,
157,Furrs Mill Road,,B,Lexington,VA,24450,37.7943612,-79.43139958,,,
157,Furrs Mill Road,,C,Lexington,VA,24450,37.79439679,-79.4313854,,,
199,Furrs Mill Road,,,Lexington,VA,24450,37.79439971,-79.43275502,,,
230,Lilly Bell Drive,,,Lexington,VA,24450,37.79440492,-79.40451709,,,
683,North Lee Highway,,,Lexington,VA,24450,37.79440543,-79.42543464,,,
207,Furrs Mill Road,,,Lexington,VA,24450,37.79441349,-79.43307248,,,
3,Five Dog Lane,,,Lexington,VA,24450,37.79441634,-79.52882027,,,
161,Furrs Mill Road,,,Lexington,VA,24450,37.79442161,-79.43149132,,,
157,Furrs Mill Road,,A,Lexington,VA,24450,37.79442308,-79.4313734,,,
114,Furrs Mill Road,,,Lexington,VA,24450,37.79442583,-79.42914805,,,
179,Furrs Mill Road,,,Lexington,VA,24450,37.79442915,-79.4319346,,,
3526,Big Hill Road,,,Lexington,VA,24450,37.79443144,-79.59842345,,,
217,Furrs Mill Road,,,Lexington,VA,24450,37.79443651,-79.43353458,,,
246,Lilly Bell Drive,,,Lexington,VA,24450,37.79444159,-79.40585456,,,
227,Furrs Mill Road,,,Lexington,VA,24450,37.7944546,-79.43396895,,,
1405,Enfield Road,,,Lexington,VA,24450,37.79445482,-79.48987451,,,
289,Sugar Creek Road,,,Lexington,VA,24450,37.79445844,-79.54836537,,,
802,Borden Road,,,Lexington,VA,24450,37.79446465,-79.46227449,,,
235,Furrs Mill Road,,,Lexington,VA,24450,37.79447916,-79.4345273,,,
850,Borden Road,,,Lexington,VA,24450,37.79450113,-79.46380497,,,
240,Lilly Bell Drive,,,Lexington,VA,24450,37.79451901,-79.40547095,,,
245,Furrs Mill Road,,,Lexington,VA,24450,37.79452574,-79.43494615,,,
234,Lilly Bell Drive,,,Lexington,VA,24450,37.79461256,-79.40490816,,,
138,Furrs Mill Road,,,Lexington,VA,24450,37.79463197,-79.43047875,,,
150,Furrs Mill Road,,,Lexington,VA,24450,37.79464157,-79.43099148,,,
664,Greenhouse Road,,,Lexington,VA,24450,37.79468196,-79.4316747,,,
162,Furrs Mill Road,,,Lexington,VA,24450,37.79468897,-79.43128566,,,
