addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme,website
215,Landfill Road,,,Buena Vista,VA,24416,37.77104634,-79.3576125,,,
19,Dover Lane,,,Buena Vista,VA,24416,37.77105751,-79.34521058,,,
33,Hevener Court,,,Buena Vista,VA,24416,37.77107206,-79.34286083,,,
33,Hevener Court,,A,Buena Vista,VA,24416,37.77107979,-79.34291247,,,
22,Dover Lane,,,Buena Vista,VA,24416,37.77120786,-79.34559199,,,
70,Stoney Run Road,,,Buena Vista,VA,24416,37.77121701,-79.33645957,,,
717,Middle Road,,,Buena Vista,VA,24416,37.77123252,-79.35259568,,,
37,Hevener Court,,,Buena Vista,VA,24416,37.77130188,-79.34326859,,,
9,Macho Lane,,,Buena Vista,VA,24416,37.77135922,-79.3527035,,,
22,Hevener Court,,,Buena Vista,VA,24416,37.77144643,-79.34227056,,,
90,Lawrence Lane,,,Buena Vista,VA,24416,37.77147077,-79.3329595,,,
2782,Old Buena Vista Road,,,Buena Vista,VA,24416,37.77148557,-79.34529081,,,
41,Hevener Court,,,Buena Vista,VA,24416,37.77158744,-79.34314345,,,
155,Landfill Road,,,Buena Vista,VA,24416,37.77163307,-79.35702003,,,
25,Allendale Drive,,,Buena Vista,VA,24416,37.7716697,-79.3519044,,,
2768,Old Buena Vista Road,,,Buena Vista,VA,24416,37.77171259,-79.34577015,,,
2795,Old Buena Vista Road,,,Buena Vista,VA,24416,37.77176137,-79.34373943,,,
2769,Old Buena Vista Road,,,Buena Vista,VA,24416,37.77177767,-79.34473117,,,
168,Landfill Road,,,Buena Vista,VA,24416,37.77193266,-79.35840079,,,
43,Macho Lane,,,Buena Vista,VA,24416,37.77203263,-79.35381503,,,
32,Macho Lane,,,Buena Vista,VA,24416,37.77206309,-79.35336957,,,
2753,Old Buena Vista Road,,,Buena Vista,VA,24416,37.77215685,-79.34503099,,,
61,Hevener Drive,,,Buena Vista,VA,24416,37.77216278,-79.3422744,,,
65,Allendale Drive,,,Buena Vista,VA,24416,37.77224421,-79.351322,,,
2730,Old Buena Vista Road,,,Buena Vista,VA,24416,37.77224941,-79.34616095,,,
115,Landfill Road,,,Buena Vista,VA,24416,37.77226326,-79.3560127,,,
2745,Old Buena Vista Road,,,Buena Vista,VA,24416,37.77234659,-79.34543205,,,
40,Lawrence Lane,,,Buena Vista,VA,24416,37.77241876,-79.33366977,,,
36,Hillocky Drive,,,Buena Vista,VA,24416,37.77248821,-79.34463631,,,
2741,Old Buena Vista Road,,,Buena Vista,VA,24416,37.77252118,-79.34561844,,,
160,Landfill Road,,,Buena Vista,VA,24416,37.77252689,-79.357984,,,
85,Hevener Drive,,,Buena Vista,VA,24416,37.77271739,-79.34307494,,,
22,Landfill Road,,,Buena Vista,VA,24416,37.7727829,-79.35312569,,,
2676,Old Buena Vista Road,,,Buena Vista,VA,24416,37.77286779,-79.34831672,,,
250,Stoney Run Road,,,Buena Vista,VA,24416,37.77294797,-79.33291285,,,
40,Hillocky Drive,,,Buena Vista,VA,24416,37.77296545,-79.34461245,,,
95,Hevener Drive,,,Buena Vista,VA,24416,37.77325135,-79.34215511,,,
2628,Old Buena Vista Road,,,Buena Vista,VA,24416,37.77332545,-79.34939616,,,
159,Stoney Run Road,,,Buena Vista,VA,24416,37.77333153,-79.33611817,,,
325,Highland Farm Road,,,Buena Vista,VA,24416,37.77333257,-79.38192614,,,
39,Hillocky Drive,,,Buena Vista,VA,24416,37.77334035,-79.3451101,,,
2685,Old Buena Vista Road,,,Buena Vista,VA,24416,37.77335331,-79.34726703,,,
23,Western Vista Lane,,,Buena Vista,VA,24416,37.77340999,-79.34266292,,,
27,Western Vista Lane,,,Buena Vista,VA,24416,37.77341549,-79.34339019,,,
65,Western Vista Lane,,,Buena Vista,VA,24416,37.77349085,-79.34402538,,,
49,Hillocky Drive,,,Buena Vista,VA,24416,37.77353263,-79.34482771,,,
781,Middle Road,,,Buena Vista,VA,24416,37.77362498,-79.35316296,,,
11,Azure Lane,,,Buena Vista,VA,24416,37.77367616,-79.33156403,,,
369,Stoney Run Road,,,Buena Vista,VA,24416,37.77371311,-79.32936374,,,
259,Stoney Run Road,,,Buena Vista,VA,24416,37.77376363,-79.33227993,,,
118,Hevener Drive,,,Buena Vista,VA,24416,37.77377896,-79.3409533,,,
5,Aglow Lane,,,Buena Vista,VA,24416,37.7737794,-79.33492224,,,
235,Windy Knoll Lane,,,Buena Vista,VA,24416,37.77382707,-79.32296634,,,
267,Highland Farm Road,,,Buena Vista,VA,24416,37.77385144,-79.38041337,,,
2645,Old Buena Vista Road,,,Buena Vista,VA,24416,37.7739149,-79.34830463,,,
2667,Old Buena Vista Road,,,Buena Vista,VA,24416,37.77393643,-79.34776913,,,
125,Hevener Drive,,,Buena Vista,VA,24416,37.77397544,-79.34168832,,,
24,Western Vista Lane,,,Buena Vista,VA,24416,37.77400727,-79.34258644,,,
299,Highland Farm Road,,,Buena Vista,VA,24416,37.77400795,-79.38140516,,,
370,Stoney Run Road,,,Buena Vista,VA,24416,37.7740524,-79.32749751,,,
28,Western Vista Lane,,,Buena Vista,VA,24416,37.77410232,-79.34317704,,,
49,South River Road,,,Buena Vista,VA,24416,37.77412365,-79.37399846,,,
36,Azure Lane,,,Buena Vista,VA,24416,37.77416829,-79.33089029,,,
40,Western Vista Lane,,,Buena Vista,VA,24416,37.77418197,-79.34381039,,,
75,Western Vista Lane,,,Buena Vista,VA,24416,37.77420979,-79.34472223,,,
2619,Old Buena Vista Road,,,Buena Vista,VA,24416,37.77432362,-79.34942708,,,
