addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme,website
95,Brownsburg Turnpike,,,Rockbridge Baths,VA,24473,37.88487036,-79.38198978,,,
540,Unity Drive,,,Rockbridge Baths,VA,24473,37.88496276,-79.41933487,,,
2960,Turkey Hill Road,,,Rockbridge Baths,VA,24473,37.88523462,-79.43863536,,,
207,Cove Lane,,,Rockbridge Baths,VA,24473,37.88527741,-79.47308708,,,
125,Greenbriar Drive,,,Rockbridge Baths,VA,24473,37.88537298,-79.39618583,,,
78,Hart Road,,,Rockbridge Baths,VA,24473,37.88548278,-79.38378477,,,
2972,Turkey Hill Road,,,Rockbridge Baths,VA,24473,37.88559777,-79.43833386,,,
115,Greenbriar Drive,,,Rockbridge Baths,VA,24473,37.88564278,-79.39435486,,,
2979,Turkey Hill Road,,,Rockbridge Baths,VA,24473,37.88588879,-79.44080143,,,
188,Wind River Drive,,,Rockbridge Baths,VA,24473,37.88614986,-79.39787885,,,
116,Hart Road,,,Rockbridge Baths,VA,24473,37.88629291,-79.38373078,,,
251,Brownsburg Turnpike,,,Rockbridge Baths,VA,24473,37.88630109,-79.37747693,,,
596,Brownsburg Turnpike,,A,Rockbridge Baths,VA,24473,37.88637158,-79.36430557,,,
3026,Turkey Hill Road,,,Rockbridge Baths,VA,24473,37.88647217,-79.43651722,,,
197,Hart Road,,,Rockbridge Baths,VA,24473,37.88649765,-79.38140577,,,
495,Unity Drive,,,Rockbridge Baths,VA,24473,37.88656603,-79.41667677,,,
152,Hart Road,,,Rockbridge Baths,VA,24473,37.88657853,-79.38268102,,,
1334,Fredericksburg Road,,,Rockbridge Baths,VA,24473,37.88680579,-79.46261278,,,
1496,Fredericksburg Road,,,Rockbridge Baths,VA,24473,37.88711653,-79.45735618,,,
596,Brownsburg Turnpike,,,Rockbridge Baths,VA,24473,37.88713918,-79.36348367,,,
351,Brownsburg Turnpike,,,Rockbridge Baths,VA,24473,37.88715215,-79.37391102,,,
1363,Fredericksburg Road,,,Rockbridge Baths,VA,24473,37.88729994,-79.46426316,,,
310,Jenny Lynn Trail,,,Rockbridge Baths,VA,24473,37.88731747,-79.42265946,,,
120,Wind River Drive,,,Rockbridge Baths,VA,24473,37.88741073,-79.39649057,,,
1476,Fredericksburg Road,,,Rockbridge Baths,VA,24473,37.88779954,-79.461118,,,
434,Brownsburg Turnpike,,,Rockbridge Baths,VA,24473,37.88804859,-79.37014281,,,
425,Unity Drive,,,Rockbridge Baths,VA,24473,37.88846918,-79.41606209,,,
425,Brownsburg Turnpike,,,Rockbridge Baths,VA,24473,37.88866601,-79.37297968,,,
261,Brownsburg Turnpike,,,Rockbridge Baths,VA,24473,37.8887606,-79.37691124,,,
4355,Maury River Road,,,Rockbridge Baths,VA,24473,37.8888794,-79.39747479,,,
480,Brownsburg Turnpike,,,Rockbridge Baths,VA,24473,37.88888637,-79.3693807,,,
1798,Fredericksburg Road,,,Rockbridge Baths,VA,24473,37.88918602,-79.44427303,,,
1493,Fredericksburg Road,,,Rockbridge Baths,VA,24473,37.8892756,-79.46020658,,,
457,Brownsburg Turnpike,,,Rockbridge Baths,VA,24473,37.88940904,-79.37057511,,,
1632,Fredericksburg Road,,,Rockbridge Baths,VA,24473,37.8894844,-79.45517512,,,
455,Brownsburg Turnpike,,,Rockbridge Baths,VA,24473,37.88966733,-79.37142767,,,
1461,Fredericksburg Road,,,Rockbridge Baths,VA,24473,37.88978571,-79.4621515,,,
