addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme,website
602,Catawba Street,,,Glasgow,VA,24555,37.63939813,-79.45079498,,,
5512,Forge Road,,,Glasgow,VA,24555,37.63941144,-79.51675994,,,
513,Pocahontas Street,,,Glasgow,VA,24555,37.63945342,-79.44835027,,,
520,Pocahontas Street,,,Glasgow,VA,24555,37.63945355,-79.44898937,,,
3,Newman Lane,,,Glasgow,VA,24555,37.63947526,-79.51557997,,,
615,Shawnee Street,,,Glasgow,VA,24555,37.63949507,-79.45158766,,,
1722,Blue Ridge Road,,,Glasgow,VA,24555,37.63956653,-79.45394802,,,
516,Pocahontas Street,,,Glasgow,VA,24555,37.6395712,-79.44883768,,,
1510,6th Street,,,Glasgow,VA,24555,37.6397041,-79.45054914,,,
510,Pocahontas Street,,,Glasgow,VA,24555,37.63972506,-79.44866072,,,
605,Shawnee Street,,,Glasgow,VA,24555,37.63973425,-79.4513633,,,
532,Catawba Street,,,Glasgow,VA,24555,37.6397398,-79.45031034,,,
5401,Forge Road,,,Glasgow,VA,24555,37.63980335,-79.51300937,,,
17,Newman Lane,,,Glasgow,VA,24555,37.63980929,-79.51592944,,,
1775,Blue Ridge Road,,,Glasgow,VA,24555,37.63984859,-79.45521241,,,
5516,Forge Road,,,Glasgow,VA,24555,37.63987969,-79.5179943,,,
404,Anderson Street,,,Glasgow,VA,24555,37.63988937,-79.44382895,,,
1777,Blue Ridge Road,,,Glasgow,VA,24555,37.63989457,-79.45520938,,,
25,Walker Hills Trail,,,Glasgow,VA,24555,37.63992828,-79.45632781,,,
519,Catawba Street,,,Glasgow,VA,24555,37.63992925,-79.44936319,,,
502,Pocahontas Street,,,Glasgow,VA,24555,37.64001293,-79.44829016,,,
608,Shawnee Street,,,Glasgow,VA,24555,37.64004544,-79.45161116,,,
437,Pocahontas Street,,,Glasgow,VA,24555,37.64006197,-79.44756203,,,
515,Catawba Street,,,Glasgow,VA,24555,37.64006517,-79.44919017,,,
19,Peacekeeper Lane,,,Glasgow,VA,24555,37.64009686,-79.51501005,,,
25,Newman Lane,,,Glasgow,VA,24555,37.64011784,-79.51539212,,,
1516,6th Street,,,Glasgow,VA,24555,37.64014914,-79.45083858,,,
1760,Blue Ridge Road,,,Glasgow,VA,24555,37.6402354,-79.45437941,,,
509,Catawba Street,,,Glasgow,VA,24555,37.64026814,-79.44896283,,,
5430,Forge Road,,,Glasgow,VA,24555,37.6402728,-79.51401311,,,
