addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme,website
9,Benton Way,,,Fairfield,VA,24435,37.88187969,-79.29194915,,,
5740,North Lee Highway,,,Fairfield,VA,24435,37.88188226,-79.28332405,,,
714,Fox Road,,,Fairfield,VA,24435,37.88191288,-79.31262713,,,
60,Country Cove Lane,,,Fairfield,VA,24435,37.88191442,-79.32941574,,,
4383,Borden Grant Trail,,,Fairfield,VA,24435,37.88200596,-79.26595293,,,
532,Stuart Road,,,Fairfield,VA,24435,37.88202568,-79.35056741,,,
4315,Borden Grant Trail,,,Fairfield,VA,24435,37.88204018,-79.27056033,,,
4523,Borden Grant Trail,,,Fairfield,VA,24435,37.88206613,-79.26021692,,,
697,Fox Road,,,Fairfield,VA,24435,37.88207285,-79.31468881,,,
5703,North Lee Highway,,,Fairfield,VA,24435,37.8821201,-79.28557156,,,
23,Benton Way,,,Fairfield,VA,24435,37.8821279,-79.29141325,,,
5758,North Lee Highway,,,Fairfield,VA,24435,37.8821295,-79.28271542,,,
486,Stuart Road,,,Fairfield,VA,24435,37.88214288,-79.35195351,,,
752,Fox Road,,,Fairfield,VA,24435,37.88217288,-79.31206335,,,
39,Benton Way,,,Fairfield,VA,24435,37.88237369,-79.29092331,,,
5788,North Lee Highway,,,Fairfield,VA,24435,37.8823783,-79.28177459,,,
5735,North Lee Highway,,,Fairfield,VA,24435,37.88246466,-79.2841676,,,
33,Country Cove Lane,,,Fairfield,VA,24435,37.88249313,-79.33069486,,,
5731,North Lee Highway,,,Fairfield,VA,24435,37.88252387,-79.28403457,,,
5737,North Lee Highway,,,Fairfield,VA,24435,37.882524,-79.2842486,,,
1208,Decatur Road,,,Fairfield,VA,24435,37.88252434,-79.34034397,,,
42,Adair Lane,,,Fairfield,VA,24435,37.88259254,-79.29576203,,,
5733,North Lee Highway,,,Fairfield,VA,24435,37.88260173,-79.28410124,,,
675,Fox Road,,,Fairfield,VA,24435,37.88271142,-79.31565887,,,
