addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme,website
2498,Raphine Road,,,Raphine,VA,24472,37.93033769,-79.2250172,,,
175,Ridgemore Drive,,,Raphine,VA,24472,37.93040952,-79.25803432,,,
2430,Raphine Road,Suite,B,Raphine,VA,24472,37.93043304,-79.22818294,,,
670,Oakland Circle,,,Raphine,VA,24472,37.93050181,-79.23275554,,,
2430,Raphine Road,Suite,A,Raphine,VA,24472,37.93053217,-79.22841551,,,
180,Ridgemore Drive,,,Raphine,VA,24472,37.93060308,-79.25913217,,,
16,Old School Lane,,,Raphine,VA,24472,37.93061983,-79.31896377,,,
672,Oakland Circle,,,Raphine,VA,24472,37.93062635,-79.23228214,,,
1802,Ridge Road,,,Raphine,VA,24472,37.93063723,-79.25301709,,,
25,Ridgemore Drive,,,Raphine,VA,24472,37.93086395,-79.25404713,,,
461,Hays Creek Road,,,Raphine,VA,24472,37.93095352,-79.33327834,,,
35,Ridgemore Drive,,,Raphine,VA,24472,37.93107721,-79.25488514,,,
955,Goose Creek Road,,,Raphine,VA,24472,37.9311232,-79.28805172,,,
125,Ridgemore Drive,,,Raphine,VA,24472,37.93113577,-79.25719317,,,
2489,Raphine Road,,,Raphine,VA,24472,37.93117799,-79.22537168,,,
117,Oakland Circle,,,Raphine,VA,24472,37.93122898,-79.24946218,,,
115,Ridgemore Drive,,,Raphine,VA,24472,37.93129492,-79.25645801,,,
12,Ridgemore Drive,,,Raphine,VA,24472,37.93151923,-79.25350039,,,
85,Ridgemore Drive,,,Raphine,VA,24472,37.93152572,-79.25554781,,,
150,Ridgemore Drive,,,Raphine,VA,24472,37.93164449,-79.25844741,,,
12,Nonesuch Lane,,,Raphine,VA,24472,37.93174646,-79.29382209,,,
724,Oakland Circle,,,Raphine,VA,24472,37.93184866,-79.23079578,,,
25,McCormick Farm Circle,,,Raphine,VA,24472,37.93191424,-79.21758672,,,
2834,Brownsburg Turnpike,,,Raphine,VA,24472,37.9319258,-79.31661319,,,
120,Ridgemore Drive,,,Raphine,VA,24472,37.93199517,-79.2570562,,,
713,Oakland Circle,,,Raphine,VA,24472,37.93215099,-79.23193777,,,
711,Oakland Circle,,,Raphine,VA,24472,37.93217579,-79.23310263,,,
909,Goose Creek Road,,,Raphine,VA,24472,37.93227796,-79.28553482,,,
130,Ridgemore Drive,,,Raphine,VA,24472,37.93242333,-79.25970673,,,
567,Hays Creek Road,,,Raphine,VA,24472,37.932563,-79.33651257,,,
874,Goose Creek Road,,,Raphine,VA,24472,37.93264723,-79.28491177,,,
74,Zink Lane,,,Raphine,VA,24472,37.93280218,-79.22646415,,,
1875,Ridge Road,,,Raphine,VA,24472,37.93286282,-79.252698,,,
1891,Ridge Road,,,Raphine,VA,24472,37.93306563,-79.25198994,,,
2313,Raphine Road,,,Raphine,VA,24472,37.93308664,-79.23042417,,,
2843,Brownsburg Turnpike,,,Raphine,VA,24472,37.93316763,-79.31936031,,,
35,Koogler Trail,,,Raphine,VA,24472,37.93337793,-79.25602149,,,
1144,Goose Creek Road,,,Raphine,VA,24472,37.93355063,-79.29435964,,,
2307,Raphine Road,,,Raphine,VA,24472,37.9338253,-79.23076088,,,
60,Koogler Trail,,,Raphine,VA,24472,37.93384035,-79.25419417,,,
1130,Goose Creek Road,,,Raphine,VA,24472,37.93398498,-79.2936736,,,
756,Goose Creek Road,,,Raphine,VA,24472,37.93400934,-79.27581037,,,
2275,Raphine Road,,,Raphine,VA,24472,37.93427758,-79.230751,,,
1337,Goose Creek Road,,,Raphine,VA,24472,37.93445841,-79.29867391,,,
145,Koogler Trail,,,Raphine,VA,24472,37.93462362,-79.25747426,,,
2258,Raphine Road,,,Raphine,VA,24472,37.9347026,-79.23223284,,,
