addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme,website
1323,Fitzlee Street,,,Glasgow,VA,24555,37.62967899,-79.46045387,,,
1426,Fitzlee Street,,,Glasgow,VA,24555,37.6296805,-79.46297923,,,
1424,Fitzlee Street,,,Glasgow,VA,24555,37.62970421,-79.46287529,,,
1319,Fitzlee Street,,,Glasgow,VA,24555,37.6297259,-79.46015911,,,
1422,Fitzlee Street,,,Glasgow,VA,24555,37.6297266,-79.46278848,,,
1420,Fitzlee Street,,,Glasgow,VA,24555,37.62974063,-79.46269347,,,
3,James E Smith Drive,,,Glasgow,VA,24555,37.62974277,-79.47656339,,,
1535,Anderson Street,,,Glasgow,VA,24555,37.62975562,-79.46582913,,,
1418,Fitzlee Street,,,Glasgow,VA,24555,37.62975725,-79.46257965,,,
1412,Fitzlee Street,,,Glasgow,VA,24555,37.62976253,-79.46227051,,,
1416,Fitzlee Street,,,Glasgow,VA,24555,37.62978639,-79.462505,,,
1527,Anderson Street,,,Glasgow,VA,24555,37.62979435,-79.4653364,,,
1410,Fitzlee Street,,,Glasgow,VA,24555,37.62982332,-79.46217454,,,
1408,Fitzlee Street,,,Glasgow,VA,24555,37.6298282,-79.46208227,,,
1406,Fitzlee Street,,,Glasgow,VA,24555,37.6298481,-79.46198481,,,
31,James E Smith Drive,,,Glasgow,VA,24555,37.62985528,-79.47593856,,,
710,Kanawha Street,,,Glasgow,VA,24555,37.62986976,-79.44958419,,,
1521,Anderson Street,,,Glasgow,VA,24555,37.62987162,-79.4650752,,,
1400,Fitzlee Street,,,Glasgow,VA,24555,37.62988185,-79.46164875,,,
1402,Fitzlee Street,,,Glasgow,VA,24555,37.62988517,-79.46175486,,,
1404,Fitzlee Street,,,Glasgow,VA,24555,37.62988778,-79.46187798,,,
1513,Anderson Street,,,Glasgow,VA,24555,37.6299334,-79.46470217,,,
1336,Fitzlee Street,,,Glasgow,VA,24555,37.6299413,-79.46127077,,,
1330,Fitzlee Street,,,Glasgow,VA,24555,37.62998545,-79.46092597,,,
1507,Anderson Street,,,Glasgow,VA,24555,37.62998659,-79.46437462,,,
937,Rockbridge Road,,,Glasgow,VA,24555,37.63000255,-79.45197628,,,
1503,Anderson Street,,,Glasgow,VA,24555,37.63003715,-79.46412124,,,
1324,Fitzlee Street,,,Glasgow,VA,24555,37.63004757,-79.46062561,,,
929,Rockbridge Road,,,Glasgow,VA,24555,37.63005046,-79.45157871,,,
1439,Anderson Street,,,Glasgow,VA,24555,37.63012739,-79.46375681,,,
853,Rockbridge Road,Apartment,3,Glasgow,VA,24555,37.63013098,-79.44977089,,,
853,Rockbridge Road,Apartment,4,Glasgow,VA,24555,37.63013555,-79.44970663,,,
1437,Anderson Street,,,Glasgow,VA,24555,37.63014422,-79.46367015,,,
853,Rockbridge Road,Apartment,7,Glasgow,VA,24555,37.63014954,-79.44960927,,,
853,Rockbridge Road,Apartment,8,Glasgow,VA,24555,37.63016135,-79.44953105,,,
1435,Anderson Street,,,Glasgow,VA,24555,37.63016957,-79.46357396,,,
853,Rockbridge Road,Apartment,10,Glasgow,VA,24555,37.63017901,-79.44944055,,,
1433,Anderson Street,,,Glasgow,VA,24555,37.63018354,-79.46346024,,,
853,Rockbridge Road,Apartment,1,Glasgow,VA,24555,37.630194,-79.44981087,,,
1431,Anderson Street,,,Glasgow,VA,24555,37.63019837,-79.46333592,,,
917,Rockbridge Road,,,Glasgow,VA,24555,37.63020608,-79.45098924,,,
1429,Anderson Street,,,Glasgow,VA,24555,37.63021706,-79.46320778,,,
1425,Anderson Street,,,Glasgow,VA,24555,37.63022337,-79.46302302,,,
853,Rockbridge Road,Apartment,11,Glasgow,VA,24555,37.63023109,-79.44945101,,,
1423,Anderson Street,,,Glasgow,VA,24555,37.63025026,-79.46291185,,,
1419,Anderson Street,,,Glasgow,VA,24555,37.63026932,-79.46274166,,,
1421,Anderson Street,,,Glasgow,VA,24555,37.63026989,-79.46282415,,,
1139,Fitzlee Street,,,Glasgow,VA,24555,37.63028844,-79.45670697,,,
1518,Anderson Street,,,Glasgow,VA,24555,37.63030073,-79.46509877,,,
1415,Anderson Street,,,Glasgow,VA,24555,37.63030193,-79.4625187,,,
1417,Anderson Street,,,Glasgow,VA,24555,37.63030431,-79.46262145,,,
1028,Rockbridge Road,,,Glasgow,VA,24555,37.63032102,-79.45389817,,,
1411,Anderson Street,,,Glasgow,VA,24555,37.63035787,-79.46231579,,,
1131,Fitzlee Street,,,Glasgow,VA,24555,37.63035868,-79.45640035,,,
1020,Rockbridge Road,,,Glasgow,VA,24555,37.63036598,-79.45353554,,,
1409,Anderson Street,,,Glasgow,VA,24555,37.63036646,-79.46220297,,,
1407,Anderson Street,,,Glasgow,VA,24555,37.63037618,-79.46211818,,,
1405,Anderson Street,,,Glasgow,VA,24555,37.63039412,-79.46201028,,,
1125,Fitzlee Street,,,Glasgow,VA,24555,37.63039817,-79.45609995,,,
1403,Anderson Street,,,Glasgow,VA,24555,37.6304103,-79.4619001,,,
853,Rockbridge Road,,,Glasgow,VA,24555,37.63041271,-79.44973263,,,
1401,Anderson Street,,,Glasgow,VA,24555,37.63042934,-79.46182665,,,
1502,Anderson Street,,,Glasgow,VA,24555,37.63045435,-79.46422328,,,
106,James E Smith Drive,,,Glasgow,VA,24555,37.63045901,-79.4783032,,,
1113,Fitzlee Street,,,Glasgow,VA,24555,37.63048875,-79.45555607,,,
1337,Anderson Street,,,Glasgow,VA,24555,37.63049411,-79.46141286,,,
1508,Anderson Street,,,Glasgow,VA,24555,37.63050862,-79.46454933,,,
839,Rockbridge Road,,,Glasgow,VA,24555,37.63051057,-79.44894396,,,
805,10th Street,,,Glasgow,VA,24555,37.63052313,-79.45286929,,,
1212,Fitzlee Street,,,Glasgow,VA,24555,37.63053028,-79.45790445,,,
1333,Anderson Street,,,Glasgow,VA,24555,37.63053541,-79.46115942,,,
1208,Fitzlee Street,,,Glasgow,VA,24555,37.63057084,-79.45760843,,,
1105,Fitzlee Street,,,Glasgow,VA,24555,37.63057225,-79.45507869,,,
1325,Anderson Street,,,Glasgow,VA,24555,37.6305774,-79.46082134,,,
934,Rockbridge Road,,,Glasgow,VA,24555,37.63058396,-79.45206237,,,
831,Rockbridge Road,,,Glasgow,VA,24555,37.63062221,-79.44853885,,,
1041,Fitzlee Street,,,Glasgow,VA,24555,37.63062356,-79.45466739,,,
1202,Fitzlee Street,,,Glasgow,VA,24555,37.63062668,-79.45724206,,,
1029,Fitzlee Street,,,Glasgow,VA,24555,37.63070972,-79.45401134,,,
924,Rockbridge Road,,,Glasgow,VA,24555,37.63071772,-79.4516739,,,
1136,Fitzlee Street,,,Glasgow,VA,24555,37.63075063,-79.45679146,,,
922,Rockbridge Road,,,Glasgow,VA,24555,37.63075376,-79.45148807,,,
910,Rockbridge Road,,,Glasgow,VA,24555,37.63075512,-79.45088451,,,
920,Rockbridge Road,,,Glasgow,VA,24555,37.63078067,-79.45129151,,,
1128,Fitzlee Street,,,Glasgow,VA,24555,37.63078964,-79.45640875,,,
56,James E Smith Drive,,,Glasgow,VA,24555,37.63080582,-79.47599309,,,
1017,Fitzlee Street,,,Glasgow,VA,24555,37.63083209,-79.45347168,,,
904,Rockbridge Road,,,Glasgow,VA,24555,37.63086608,-79.45044523,,,
1334,Anderson Street,,,Glasgow,VA,24555,37.63088176,-79.46145071,,,
1122,Fitzlee Street,,,Glasgow,VA,24555,37.630889,-79.45605954,,,
1217,Anderson Street,,,Glasgow,VA,24555,37.63091594,-79.4580742,,,
1213,Anderson Street,,,Glasgow,VA,24555,37.63093244,-79.45787792,,,
1328,Anderson Street,,,Glasgow,VA,24555,37.63093279,-79.46110315,,,
836,Rockbridge Road,,,Glasgow,VA,24555,37.63097417,-79.44895182,,,
844,Rockbridge Road,,,Glasgow,VA,24555,37.63098999,-79.44940676,,,
