addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme,website
108,Sorrells Lane,,,Lexington,VA,24450,37.77703288,-79.48150047,,,
869,Ross Road,,,Lexington,VA,24450,37.77710739,-79.46054322,,,
123,Flower Lane,,,Lexington,VA,24450,37.77714596,-79.42752694,,,
15,Gospel Lane,,,Lexington,VA,24450,37.77715896,-79.42570457,,,
158,Flower Lane,,,Lexington,VA,24450,37.77720028,-79.42611609,,,
109,Flower Lane,,,Lexington,VA,24450,37.77720186,-79.42808517,,,
976,Ross Road,,,Lexington,VA,24450,37.77723478,-79.46621277,,,
974,Ross Road,,,Lexington,VA,24450,37.77725115,-79.46618203,,,
141,Flower Lane,,,Lexington,VA,24450,37.77739386,-79.42688586,,,
966,Ross Road,,,Lexington,VA,24450,37.77740319,-79.46589289,,,
964,Ross Road,,,Lexington,VA,24450,37.77742113,-79.4658583,,,
237,Poplar Place Lane,,,Lexington,VA,24450,37.77743057,-79.48846863,,,
176,Flower Lane,,A,Lexington,VA,24450,37.77754738,-79.42555703,,,
125,Green Lane,,,Lexington,VA,24450,37.777571,-79.62081319,,,
5,Cloverleaf Lane,,,Lexington,VA,24450,37.77757561,-79.42903396,,,
130,Poplar Place Lane,,,Lexington,VA,24450,37.77763784,-79.48563742,,,
919,Ross Road,,,Lexington,VA,24450,37.77765438,-79.46416528,,,
165,Flower Lane,,,Lexington,VA,24450,37.77765945,-79.42619525,,,
338,Flat Woods Road,,,Lexington,VA,24450,37.77768104,-79.56016455,,,
799,Ross Road,,,Lexington,VA,24450,37.77770599,-79.45978479,,,
1892,Blacks Creek Road,,,Lexington,VA,24450,37.7777082,-79.64712727,,,
946,Ross Road,,,Lexington,VA,24450,37.77772968,-79.46529554,,,
944,Ross Road,,,Lexington,VA,24450,37.77774375,-79.46526381,,,
885,Ross Road,,,Lexington,VA,24450,37.77787401,-79.46332871,,,
1898,Blacks Creek Road,,,Lexington,VA,24450,37.77789519,-79.64805826,,,
936,Ross Road,,,Lexington,VA,24450,37.77790351,-79.46496896,,,
934,Ross Road,,,Lexington,VA,24450,37.77791223,-79.46493425,,,
815,Ross Road,,,Lexington,VA,24450,37.77791752,-79.46077691,,,
269,Poplar Place Lane,,,Lexington,VA,24450,37.77793608,-79.48941153,,,
161,Flower Lane,,,Lexington,VA,24450,37.77799433,-79.42652726,,,
835,Ross Road,,,Lexington,VA,24450,37.77799525,-79.46153182,,,
