addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme,website
1777,Borden Grant Trail,,,Fairfield,VA,24435,37.82583353,-79.32577356,,,
15,Still Waters Lane,,,Fairfield,VA,24435,37.82590041,-79.34691102,,,
1765,Borden Grant Trail,,,Fairfield,VA,24435,37.82596213,-79.32693356,,,
1810,Borden Grant Trail,,,Fairfield,VA,24435,37.82611234,-79.32419122,,,
963,Timber Ridge Road,,,Fairfield,VA,24435,37.82613055,-79.3482192,,,
1761,Borden Grant Trail,,,Fairfield,VA,24435,37.82644259,-79.32767969,,,
1525,Timber Ridge Road,,,Fairfield,VA,24435,37.82655665,-79.33117019,,,
1145,Timber Ridge Road,,,Fairfield,VA,24435,37.82672525,-79.34362781,,,
1239,Timber Ridge Road,,,Fairfield,VA,24435,37.82690976,-79.33987859,,,
1543,Timber Ridge Road,,,Fairfield,VA,24435,37.82698084,-79.32892144,,,
1505,Timber Ridge Road,,,Fairfield,VA,24435,37.82726259,-79.33152708,,,
899,Timber Ridge Road,,,Fairfield,VA,24435,37.8273073,-79.35007361,,,
881,Timber Ridge Road,,,Fairfield,VA,24435,37.82744724,-79.35072008,,,
75,Easton Ridge Place,,,Fairfield,VA,24435,37.8275937,-79.32675549,,,
1865,Borden Grant Trail,,,Fairfield,VA,24435,37.82778018,-79.32383659,,,
1890,Borden Grant Trail,,,Fairfield,VA,24435,37.82790905,-79.32256692,,,
1481,Timber Ridge Road,,,Fairfield,VA,24435,37.82805262,-79.33147575,,,
1535,Timber Ridge Road,,,Fairfield,VA,24435,37.82806369,-79.33002047,,,
1938,Borden Grant Trail,,,Fairfield,VA,24435,37.82877423,-79.3210585,,,
45,Rosa Le Drive,,,Fairfield,VA,24435,37.82892906,-79.33250553,,,
18,Flicker Lane,,,Fairfield,VA,24435,37.8289997,-79.33762679,,,
28,Flicker Lane,,,Fairfield,VA,24435,37.82904822,-79.33793219,,,
1381,Timber Ridge Road,,,Fairfield,VA,24435,37.82910389,-79.33555673,,,
10,Slat Mill Lane,,,Fairfield,VA,24435,37.82911009,-79.33662526,,,
38,Flicker Lane,,,Fairfield,VA,24435,37.82924514,-79.33795562,,,
21,Slat Mill Lane,,,Fairfield,VA,24435,37.82936333,-79.33889177,,,
1990,Borden Grant Trail,,,Fairfield,VA,24435,37.82950892,-79.31977535,,,
1301,Timber Ridge Road,,,Fairfield,VA,24435,37.82957153,-79.34081409,,,
1935,Borden Grant Trail,,,Fairfield,VA,24435,37.83003548,-79.32334229,,,
242,Sheep Creek Lane,,,Fairfield,VA,24435,37.83038618,-79.31202162,,,
39,Slat Mill Lane,,,Fairfield,VA,24435,37.8307214,-79.33870825,,,
1995,Borden Grant Trail,,,Fairfield,VA,24435,37.83096632,-79.32177297,,,
178,Sheep Creek Lane,,,Fairfield,VA,24435,37.83107652,-79.31437682,,,
305,Henry Hill Drive,,,Fairfield,VA,24435,37.83125894,-79.32520514,,,
178A,Sheep Creek Lane,,,Fairfield,VA,24435,37.83157755,-79.31315171,,,
178,Slat Mill Lane,,,Fairfield,VA,24435,37.8320822,-79.33579986,,,
270,Henry Hill Drive,,,Fairfield,VA,24435,37.83210266,-79.32652117,,,
265,Henry Hill Drive,,,Fairfield,VA,24435,37.83213839,-79.32566644,,,
142,Pioneer Place,,,Fairfield,VA,24435,37.83228008,-79.34754588,,,
1999,Borden Grant Trail,,,Fairfield,VA,24435,37.8324727,-79.31982777,,,
155,Henry Hill Drive,,,Fairfield,VA,24435,37.83275121,-79.32234319,,,
195,Henry Hill Drive,,,Fairfield,VA,24435,37.83297962,-79.32447576,,,
35,Independence Drive,,,Fairfield,VA,24435,37.83316919,-79.32711608,,,
185,Slat Mill Lane,,,Fairfield,VA,24435,37.83336518,-79.33842041,,,
25,Henry Hill Drive,,,Fairfield,VA,24435,37.83359861,-79.31921683,,,
200,Rosa Le Drive,,,Fairfield,VA,24435,37.83371218,-79.33081562,,,
190,Henry Hill Drive,,,Fairfield,VA,24435,37.83419907,-79.32561501,,,
2188,Borden Grant Trail,,,Fairfield,VA,24435,37.83454038,-79.3157474,,,
25,Celebration Lane,,,Fairfield,VA,24435,37.83474923,-79.32706789,,,
180,Henry Hill Drive,,,Fairfield,VA,24435,37.8347521,-79.32399512,,,
247,Slat Mill Lane,,,Fairfield,VA,24435,37.83478014,-79.33791765,,,
85,Independence Drive,,,Fairfield,VA,24435,37.83480673,-79.32862858,,,
2178,Borden Grant Trail,,,Fairfield,VA,24435,37.83484557,-79.31661262,,,
267,Slat Mill Lane,,,Fairfield,VA,24435,37.83493898,-79.33723057,,,
140,Henry Hill Drive,,,Fairfield,VA,24435,37.83512294,-79.32279964,,,
300,Ecco Adesso Lane,,,Fairfield,VA,24435,37.83521099,-79.30718313,,,
30,Henry Hill Drive,,,Fairfield,VA,24435,37.83522594,-79.31796016,,,
110,Henry Hill Drive,,,Fairfield,VA,24435,37.83530848,-79.32146062,,,
70,Henry Hill Drive,,,Fairfield,VA,24435,37.8354922,-79.31898512,,,
340,Ecco Adesso Lane,,,Fairfield,VA,24435,37.83591716,-79.30784825,,,
436,Midvale Hill,,,Fairfield,VA,24435,37.83636603,-79.29491221,,,
280,Rosa Le Drive,,,Fairfield,VA,24435,37.83656268,-79.33262665,,,
40,Henry Hill Drive,,,Fairfield,VA,24435,37.83658908,-79.31819359,,,
95,Celebration Lane,,,Fairfield,VA,24435,37.8373107,-79.32597692,,,
2225,Borden Grant Trail,,,Fairfield,VA,24435,37.83763828,-79.31775368,,,
2286,Borden Grant Trail,,,Fairfield,VA,24435,37.83765244,-79.31449118,,,
2325,Borden Grant Trail,,,Fairfield,VA,24435,37.83871692,-79.31425551,,,
2446,Borden Grant Trail,,,Fairfield,VA,24435,37.83889515,-79.30965691,,,
2376,Borden Grant Trail,,,Fairfield,VA,24435,37.83912175,-79.31185093,,,
312,Midvale Hill,,,Fairfield,VA,24435,37.8394994,-79.29901191,,,
515,Hereford Crossing,,,Fairfield,VA,24435,37.83967156,-79.33941873,,,
580,Slat Mill Lane,,,Fairfield,VA,24435,37.83999912,-79.33408418,,,
2389,Borden Grant Trail,,,Fairfield,VA,24435,37.84022017,-79.31276299,,,
347,Midvale Hill,,,Fairfield,VA,24435,37.8404117,-79.29796924,,,
485,Hereford Crossing,,,Fairfield,VA,24435,37.84046045,-79.34029183,,,
2445,Borden Grant Trail,,,Fairfield,VA,24435,37.84117243,-79.3113961,,,
2488,Borden Grant Trail,,,Fairfield,VA,24435,37.84123749,-79.30737715,,,
263,Midvale Hill,,,Fairfield,VA,24435,37.84133756,-79.29984843,,,
75,Mourning Dove Lane,,,Fairfield,VA,24435,37.84138853,-79.31410499,,,
183,Midvale Hill,,,Fairfield,VA,24435,37.84145834,-79.30292248,,,
191,Midvale Hill,,,Fairfield,VA,24435,37.84149199,-79.30111765,,,
267,Midvale Hill,,,Fairfield,VA,24435,37.84198956,-79.29986736,,,
142,Miss Maries Road,,,Fairfield,VA,24435,37.84211789,-79.29480079,,,
74,Dockside Drive,,,Fairfield,VA,24435,37.84213834,-79.29298529,,,
271,Midvale Hill,,,Fairfield,VA,24435,37.84215199,-79.29897982,,,
22,Billygoat Lane,,,Fairfield,VA,24435,37.84218231,-79.30062461,,,
149,Timber Ridge Road,,,Fairfield,VA,24435,37.84224109,-79.35628735,,,
95,Miss Maries Road,,,Fairfield,VA,24435,37.84229421,-79.29727378,,,
2489,Borden Grant Trail,,,Fairfield,VA,24435,37.84241887,-79.31063764,,,
86,Dockside Drive,,,Fairfield,VA,24435,37.84243897,-79.29274474,,,
185,Timber Ridge Road,,,Fairfield,VA,24435,37.8426475,-79.35726966,,,
135,Timber Ridge Road,,,Fairfield,VA,24435,37.84266265,-79.35603719,,,
117,Midvale Hill,,,Fairfield,VA,24435,37.84275972,-79.30492461,,,
90,Billygoat Lane,,,Fairfield,VA,24435,37.84278644,-79.30106176,,,
130,Mourning Dove Lane,,,Fairfield,VA,24435,37.84299156,-79.31493058,,,
79,Midvale Hill,,,Fairfield,VA,24435,37.84323035,-79.30593247,,,
141,Mourning Dove Lane,,,Fairfield,VA,24435,37.8432461,-79.3157367,,,
160,Timber Ridge Road,,,Fairfield,VA,24435,37.84325783,-79.35737494,,,
2550,Borden Grant Trail,,,Fairfield,VA,24435,37.84326255,-79.30866443,,,
87,Timber Ridge Road,,,Fairfield,VA,24435,37.84329567,-79.35467476,,,
166,Timber Ridge Road,,,Fairfield,VA,24435,37.843487,-79.35784897,,,
2559,Borden Grant Trail,,,Fairfield,VA,24435,37.84383549,-79.30907728,,,
2569,Borden Grant Trail,,,Fairfield,VA,24435,37.84414042,-79.30890395,,,
61,Timber Ridge Road,,,Fairfield,VA,24435,37.84421707,-79.35410159,,,
29,Bonnie Brae Lane,,,Fairfield,VA,24435,37.84428275,-79.35050245,,,
45,Bonnie Brae Lane,,B,Fairfield,VA,24435,37.84468425,-79.35199963,,,
23,Timber Ridge Road,,,Fairfield,VA,24435,37.84474125,-79.35315024,,,
45,Bonnie Brae Lane,,A,Fairfield,VA,24435,37.84474316,-79.35191899,,,
2606,Borden Grant Trail,,,Fairfield,VA,24435,37.84497633,-79.30748356,,,
17,Timber Ridge Road,,,Fairfield,VA,24435,37.8450061,-79.35271864,,,
2607,Borden Grant Trail,,,Fairfield,VA,24435,37.84519592,-79.308509,,,
38,Bonnie Brae Lane,,,Fairfield,VA,24435,37.8453559,-79.35221346,,,
529,McKeys Lane,,,Fairfield,VA,24435,37.84537104,-79.31137286,,,
28,Bonnie Brae Lane,,,Fairfield,VA,24435,37.84556282,-79.35193897,,,
3470,North Lee Highway,,,Fairfield,VA,24435,37.84576197,-79.34823576,,,
476,McKeys Lane,,,Fairfield,VA,24435,37.84606089,-79.31677633,,,
2650,Borden Grant Trail,,,Fairfield,VA,24435,37.84626429,-79.30732205,,,
3436,North Lee Highway,,,Fairfield,VA,24435,37.84638524,-79.35092806,,,
505,McKeys Lane,,,Fairfield,VA,24435,37.84673333,-79.31178837,,,
2700,Borden Grant Trail,,,Fairfield,VA,24435,37.84693883,-79.30681826,,,
3459,North Lee Highway,,A,Fairfield,VA,24435,37.84714005,-79.35168159,,,
3459,North Lee Highway,,B,Fairfield,VA,24435,37.84724731,-79.35162404,,,
3461,North Lee Highway,,,Fairfield,VA,24435,37.84725388,-79.35201455,,,
332,Miss Maries Road,,,Fairfield,VA,24435,37.84748179,-79.29273041,,,
14,Mount Atlas Road,,,Fairfield,VA,24435,37.84780168,-79.35122091,,,
2693,Borden Grant Trail,,,Fairfield,VA,24435,37.84788636,-79.3084849,,,
3768,North Lee Highway,,,Fairfield,VA,24435,37.84797726,-79.34077009,,,
445,McKeys Lane,,,Fairfield,VA,24435,37.84806809,-79.31305128,,,
3808,North Lee Highway,,,Fairfield,VA,24435,37.84822808,-79.33962899,,,
44,Mount Atlas Road,,,Fairfield,VA,24435,37.84855612,-79.35178297,,,
400,McKeys Lane,,,Fairfield,VA,24435,37.84869737,-79.31549347,,,
354,Timber Grove Lane,,,Fairfield,VA,24435,37.84879078,-79.33008754,,,
3775,North Lee Highway,,,Fairfield,VA,24435,37.84907921,-79.34103438,,,
3731,North Lee Highway,,,Fairfield,VA,24435,37.84919569,-79.34247857,,,
411,McKeys Lane,,,Fairfield,VA,24435,37.8492241,-79.31333277,,,
398,McKeys Lane,,,Fairfield,VA,24435,37.84939479,-79.31430111,,,
3499,North Lee Highway,,,Fairfield,VA,24435,37.8495695,-79.35110849,,,
2810,Borden Grant Trail,,,Fairfield,VA,24435,37.84957312,-79.30361566,,,
3854,North Lee Highway,,,Fairfield,VA,24435,37.84970081,-79.33347822,,,
475,Miss Maries Road,,,Fairfield,VA,24435,37.8497426,-79.29692829,,,
310,Timber Grove Lane,,,Fairfield,VA,24435,37.84982402,-79.33213739,,,
2814,Borden Grant Trail,,,Fairfield,VA,24435,37.84998109,-79.30407865,,,
485,Miss Maries Road,,,Fairfield,VA,24435,37.84998878,-79.29798258,,,
315,Timber Grove Lane,,,Fairfield,VA,24435,37.85005863,-79.33022039,,,
3889,North Lee Highway,,A5,Fairfield,VA,24435,37.85007043,-79.33895054,,,
3889,North Lee Highway,,A6,Fairfield,VA,24435,37.85010027,-79.33898498,,,
3889,North Lee Highway,,A1,Fairfield,VA,24435,37.8501104,-79.33889437,,,
366,McKeys Lane,,,Fairfield,VA,24435,37.85013965,-79.31478135,,,
3889,North Lee Highway,,A4,Fairfield,VA,24435,37.85014352,-79.33892482,,,
3889,North Lee Highway,,A2,Fairfield,VA,24435,37.85015811,-79.33883596,,,
3889,North Lee Highway,,A3,Fairfield,VA,24435,37.85018325,-79.33886073,,,
3889,North Lee Highway,,B5,Fairfield,VA,24435,37.85019385,-79.33907333,,,
2894,Borden Grant Trail,,,Fairfield,VA,24435,37.85020254,-79.3009018,,,
3889,North Lee Highway,,B6,Fairfield,VA,24435,37.85022528,-79.33910509,,,
2856,Borden Grant Trail,,,Fairfield,VA,24435,37.85022838,-79.30270091,,,
3889,North Lee Highway,,B3,Fairfield,VA,24435,37.85023203,-79.33902292,,,
3889,North Lee Highway,,B4,Fairfield,VA,24435,37.85026284,-79.33905494,,,
3920,North Lee Highway,,,Fairfield,VA,24435,37.85027562,-79.33606522,,,
3889,North Lee Highway,,B2,Fairfield,VA,24435,37.85027897,-79.3389645,,,
3889,North Lee Highway,,B1,Fairfield,VA,24435,37.85030309,-79.33899762,,,
2825,Borden Grant Trail,,,Fairfield,VA,24435,37.85055861,-79.30403418,,,
2839,Borden Grant Trail,,,Fairfield,VA,24435,37.85063969,-79.3036423,,,
80,Mount Atlas Road,,,Fairfield,VA,24435,37.8508509,-79.35188377,,,
2843,Borden Grant Trail,,,Fairfield,VA,24435,37.85090959,-79.30408969,,,
2853,Borden Grant Trail,,,Fairfield,VA,24435,37.85091321,-79.30302024,,,
263,Timber Grove Lane,,,Fairfield,VA,24435,37.85096024,-79.33145965,,,
3974,North Lee Highway,,,Fairfield,VA,24435,37.85097779,-79.33419487,,,
35,Morning Star Trail,,,Fairfield,VA,24435,37.85114975,-79.31802659,,,
2873,Borden Grant Trail,,,Fairfield,VA,24435,37.85120041,-79.30268304,,,
324,McKeys Lane,,,Fairfield,VA,24435,37.85123195,-79.31536979,,,
15,Hearthstone Farm Lane,,,Fairfield,VA,24435,37.8514046,-79.33794959,,,
341,McKeys Lane,,,Fairfield,VA,24435,37.85142172,-79.31260418,,,
2905,Borden Grant Trail,,,Fairfield,VA,24435,37.85163105,-79.30171116,,,
3943,North Lee Highway,,,Fairfield,VA,24435,37.85179958,-79.33656622,,,
187,Timber Grove Lane,,,Fairfield,VA,24435,37.85201012,-79.32760486,,,
42,Hearthstone Farm Lane,,,Fairfield,VA,24435,37.85208137,-79.33792129,,,
4000,North Lee Highway,,,Fairfield,VA,24435,37.85235469,-79.33429748,,,
590,Miss Maries Road,,,Fairfield,VA,24435,37.8523931,-79.29354491,,,
2911,Borden Grant Trail,,,Fairfield,VA,24435,37.85239624,-79.30286653,,,
116,Hearthstone Farm Lane,,,Fairfield,VA,24435,37.85243379,-79.34023861,,,
2945,Borden Grant Trail,,,Fairfield,VA,24435,37.85251483,-79.30110009,,,
160,Morning Star Trail,,,Fairfield,VA,24435,37.85258254,-79.32078253,,,
85,Donaldsburg Lane,,,Fairfield,VA,24435,37.85270167,-79.30409073,,,
720,Walucman Drive,,,Fairfield,VA,24435,37.85296715,-79.29203569,,,
26,Lonesome Tree Trail,,,Fairfield,VA,24435,37.85321008,-79.32816554,,,
65,Donaldsburg Hills Lane,,,Fairfield,VA,24435,37.85352645,-79.30156581,,,
26,Hearthstone Farm Lane,,,Fairfield,VA,24435,37.85360215,-79.33911014,,,
125,Donaldsburg Lane,,,Fairfield,VA,24435,37.85368544,-79.3056916,,,
4094,North Lee Highway,,,Fairfield,VA,24435,37.8537132,-79.33139873,,,
40,Donaldsburg Lane,,,Fairfield,VA,24435,37.85371428,-79.3028471,,,
672,Walucman Drive,,,Fairfield,VA,24435,37.85402743,-79.29246971,,,
100,Donaldsburg Lane,,,Fairfield,VA,24435,37.85402779,-79.30461541,,,
652,Miss Maries Road,,,Fairfield,VA,24435,37.85405986,-79.29457721,,,
3983,North Lee Highway,,,Fairfield,VA,24435,37.85426375,-79.33741097,,,
159,Donaldsburg Lane,,,Fairfield,VA,24435,37.85429732,-79.30663945,,,
17,Faircrest Drive,,,Fairfield,VA,24435,37.85447381,-79.33237088,,,
201,McKeys Lane,,,Fairfield,VA,24435,37.85464936,-79.31621565,,,
648,Walucman Drive,,,Fairfield,VA,24435,37.85465102,-79.29275207,,,
29,Faircrest Drive,,,Fairfield,VA,24435,37.85471695,-79.33258229,,,
160,Donaldsburg Lane,,,Fairfield,VA,24435,37.85471774,-79.30564237,,,
