addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme,website
5534,South Lee Highway,,,Natural Bridge,VA,24578,37.64891254,-79.52606607,,,
168,North Dry Well Road,,,Natural Bridge,VA,24578,37.64891852,-79.51922675,,,
235,Rices Hill Road,,,Natural Bridge,VA,24578,37.64927124,-79.53418677,,,
15,Residents Park Lane,,,Natural Bridge,VA,24578,37.64927993,-79.52543826,,,
8,Residents Park Lane,,,Natural Bridge,VA,24578,37.64928656,-79.52509166,,,
19,Residents Park Lane,,,Natural Bridge,VA,24578,37.64939389,-79.52552663,,,
25,Residents Park Lane,,,Natural Bridge,VA,24578,37.64947127,-79.5256083,,,
5516,South Lee Highway,,,Natural Bridge,VA,24578,37.64956199,-79.52500326,,,
48,North Dry Well Road,,,Natural Bridge,VA,24578,37.64956856,-79.522323,,,
5496,South Lee Highway,,,Natural Bridge,VA,24578,37.64961985,-79.52443635,,,
24,Residents Park Lane,,,Natural Bridge,VA,24578,37.64965411,-79.52535253,,,
5493,South Lee Highway,,,Natural Bridge,VA,24578,37.64975596,-79.52328896,,,
60,Buggywhip Lane,,,Natural Bridge,VA,24578,37.64976729,-79.50720354,,,
92,North Dry Well Road,,,Natural Bridge,VA,24578,37.6497999,-79.52055467,,,
90,North Dry Well Road,,,Natural Bridge,VA,24578,37.6498258,-79.52030979,,,
5464,South Lee Highway,,,Natural Bridge,VA,24578,37.65020224,-79.5241199,,,
50,Residents Park Lane,,,Natural Bridge,VA,24578,37.65021697,-79.5253288,,,
80,Buggywhip Lane,,,Natural Bridge,VA,24578,37.65022234,-79.50548727,,,
189,Rices Hill Road,,,Natural Bridge,VA,24578,37.65035461,-79.53411505,,,
60,Residents Park Lane,,,Natural Bridge,VA,24578,37.65036296,-79.5250725,,,
94,North Dry Well Road,,,Natural Bridge,VA,24578,37.65036527,-79.52047897,,,
6,Dozer Track Lane,,,Natural Bridge,VA,24578,37.650535,-79.5332831,,,
126,North Dry Well Road,,,Natural Bridge,VA,24578,37.65054578,-79.51989333,,,
146,North Dry Well Road,,,Natural Bridge,VA,24578,37.65057631,-79.51919001,,,
75,Buggywhip Lane,,,Natural Bridge,VA,24578,37.65061565,-79.50506636,,,
5146,Plank Road,,,Natural Bridge,VA,24578,37.65061656,-79.58366374,,,
21,Horseshoe Loop,,,Natural Bridge,VA,24578,37.65065309,-79.52174562,,,
26,Horseshoe Loop,,1,Natural Bridge,VA,24578,37.65074088,-79.52216893,,,
389,North Red Mill Road,,,Natural Bridge,VA,24578,37.65076142,-79.55476994,,,
26,Horseshoe Loop,,,Natural Bridge,VA,24578,37.65078758,-79.52211679,,,
24,Hardway Lane,,,Natural Bridge,VA,24578,37.65078826,-79.52364128,,,
8,Hardway Lane,,,Natural Bridge,VA,24578,37.65098452,-79.52310569,,,
9,Charlies Lane,,,Natural Bridge,VA,24578,37.65103433,-79.52046138,,,
2,Hardway Lane,,,Natural Bridge,VA,24578,37.65105543,-79.52264854,,,
29,Dozer Track Lane,,,Natural Bridge,VA,24578,37.65129844,-79.5335292,,,
154,Rices Hill Road,,,Natural Bridge,VA,24578,37.6513578,-79.53492381,,,
15,Charlies Lane,,,Natural Bridge,VA,24578,37.65139507,-79.52038882,,,
161,Rices Hill Road,,,Natural Bridge,VA,24578,37.65141765,-79.53418352,,,
179,North Dry Well Road,,,Natural Bridge,VA,24578,37.6514444,-79.51862188,,,
85,Dozer Track Lane,,,Natural Bridge,VA,24578,37.65144665,-79.53154383,,,
205,North Dry Well Road,,,Natural Bridge,VA,24578,37.65152839,-79.51738944,,,
5408,South Lee Highway,,,Natural Bridge,VA,24578,37.65154705,-79.52241072,,,
130,Dozer Track Lane,,C,Natural Bridge,VA,24578,37.65165309,-79.5297937,,,
233,North Dry Well Road,,,Natural Bridge,VA,24578,37.65172055,-79.51609446,,,
130,Dozer Track Lane,,,Natural Bridge,VA,24578,37.65176123,-79.52980581,,,
227,North Dry Well Road,,,Natural Bridge,VA,24578,37.65177813,-79.51667035,,,
145,Rices Hill Road,,,Natural Bridge,VA,24578,37.65180677,-79.53448484,,,
375,North Dry Well Road,,,Natural Bridge,VA,24578,37.65193848,-79.51330842,,,
398,North Dry Well Road,,,Natural Bridge,VA,24578,37.65195693,-79.51003254,,,
552,North Dry Well Road,,,Natural Bridge,VA,24578,37.65208218,-79.50451904,,,
315,North Dry Well Road,,,Natural Bridge,VA,24578,37.65208303,-79.5140523,,,
584,North Dry Well Road,,,Natural Bridge,VA,24578,37.6520973,-79.50282096,,,
10,Buggywhip Lane,,,Natural Bridge,VA,24578,37.65212095,-79.50654737,,,
430,North Dry Well Road,,,Natural Bridge,VA,24578,37.65215962,-79.50853174,,,
414,North Dry Well Road,,,Natural Bridge,VA,24578,37.65219913,-79.50963407,,,
548,North Dry Well Road,,,Natural Bridge,VA,24578,37.65236349,-79.50566652,,,
231,Parsons Lane,,,Natural Bridge,VA,24578,37.65246882,-79.54545934,,,
50,Deltons Way,,,Natural Bridge,VA,24578,37.65263625,-79.53411161,,,
66,Rockhorse Lane,,,Natural Bridge,VA,24578,37.65277481,-79.50109179,,,
479,North Dry Well Road,,,Natural Bridge,VA,24578,37.65279251,-79.5074326,,,
389,North Dry Well Road,,,Natural Bridge,VA,24578,37.65279643,-79.51004651,,,
25,Deltons Way,,,Natural Bridge,VA,24578,37.65298696,-79.53466283,,,
77,Rices Hill Road,,,Natural Bridge,VA,24578,37.65302374,-79.53611864,,,
62,Rockhorse Lane,,,Natural Bridge,VA,24578,37.65304412,-79.50133062,,,
443,North Dry Well Road,,,Natural Bridge,VA,24578,37.65308252,-79.50871728,,,
596,North Dry Well Road,,,Natural Bridge,VA,24578,37.65319704,-79.5030654,,,
193,Parsons Lane,,,Natural Bridge,VA,24578,37.65320273,-79.54467454,,,
127,Parsons Lane,,,Natural Bridge,VA,24578,37.65330939,-79.54114477,,,
163,Parsons Lane,,,Natural Bridge,VA,24578,37.65337856,-79.54269764,,,
59,Rockhorse Lane,,,Natural Bridge,VA,24578,37.65338981,-79.50078101,,,
555,North Dry Well Road,,,Natural Bridge,VA,24578,37.65339702,-79.50485665,,,
141,Parsons Lane,,,Natural Bridge,VA,24578,37.65344563,-79.54180322,,,
52,Rices Hill Road,,,Natural Bridge,VA,24578,37.65349773,-79.53705748,,,
565,North Red Mill Road,,,Natural Bridge,VA,24578,37.65360431,-79.54912988,,,
65,Rices Hill Road,,,Natural Bridge,VA,24578,37.65371651,-79.5342152,,,
95,Parsons Lane,,,Natural Bridge,VA,24578,37.65377041,-79.53998593,,,
45,Rockhorse Lane,,,Natural Bridge,VA,24578,37.65379211,-79.49837948,,,
605,North Red Mill Road,,,Natural Bridge,VA,24578,37.65389002,-79.5479456,,,
639,North Red Mill Road,,,Natural Bridge,VA,24578,37.65400025,-79.54651101,,,
50,Wild Berry Trail,,,Natural Bridge,VA,24578,37.65402046,-79.50654956,,,
5378,South Lee Highway,,,Natural Bridge,VA,24578,37.6540902,-79.52251739,,,
41,Poplar Tree Lane,,,Natural Bridge,VA,24578,37.65421164,-79.51735798,,,
281,Rural Valley Road,,,Natural Bridge,VA,24578,37.65423472,-79.56135219,,,
646,North Dry Well Road,,,Natural Bridge,VA,24578,37.65425329,-79.50172827,,,
85,Wild Berry Trail,,,Natural Bridge,VA,24578,37.65431639,-79.50900273,,,
5242,South Lee Highway,,,Natural Bridge,VA,24578,37.65434632,-79.52041521,,,
231,Rural Valley Road,,,Natural Bridge,VA,24578,37.65436719,-79.55914168,,,
86,Parsons Lane,,,Natural Bridge,VA,24578,37.65439768,-79.54007099,,,
54,Parsons Lane,,,Natural Bridge,VA,24578,37.6545268,-79.53885655,,,
764,North Dry Well Road,,,Natural Bridge,VA,24578,37.6546384,-79.49822215,,,
649,North Dry Well Road,,,Natural Bridge,VA,24578,37.6546389,-79.50193526,,,
471,Rural Valley Road,,,Natural Bridge,VA,24578,37.65472252,-79.56491519,,,
4994,Plank Road,,,Natural Bridge,VA,24578,37.65472457,-79.58295376,,,
15,Poplar Tree Lane,,,Natural Bridge,VA,24578,37.65479939,-79.51743073,,,
694,North Dry Well Road,,,Natural Bridge,VA,24578,37.65499632,-79.49949877,,,
671,North Dry Well Road,,,Natural Bridge,VA,24578,37.65500182,-79.50167353,,,
