addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,name,fixme,website
11,Acorn Lane,,,Raphine,VA,24472,37.92150079,-79.23450389,,,
38,Lake View Drive,,,Raphine,VA,24472,37.92151715,-79.2279023,,,
1403,Ridge Road,,,Raphine,VA,24472,37.92153145,-79.26318168,,,
26,Acorn Lane,,,Raphine,VA,24472,37.92158937,-79.23367755,,,
15,Acorn Lane,,,Raphine,VA,24472,37.92159508,-79.23442397,,,
215,Spreading Oak Lane,,,Raphine,VA,24472,37.92159556,-79.23487382,,,
19,Acorn Lane,,,Raphine,VA,24472,37.9216652,-79.23422659,,,
209,Spreading Oak Lane,,,Raphine,VA,24472,37.92173949,-79.23481128,,,
23,Acorn Lane,,,Raphine,VA,24472,37.92178032,-79.23420226,,,
40,Acorn Lane,,,Raphine,VA,24472,37.92183341,-79.23343993,,,
1407,Ridge Road,,,Raphine,VA,24472,37.92183856,-79.2620149,,,
205,Spreading Oak Lane,,,Raphine,VA,24472,37.92185243,-79.23469951,,,
27,Acorn Lane,,,Raphine,VA,24472,37.92186249,-79.23407737,,,
212,Spreading Oak Lane,,,Raphine,VA,24472,37.92186397,-79.23531728,,,
1458,Ridge Road,,,Raphine,VA,24472,37.92188832,-79.25958696,,,
31,Acorn Lane,,,Raphine,VA,24472,37.92195005,-79.23399188,,,
199,Spreading Oak Lane,,,Raphine,VA,24472,37.92195022,-79.23461859,,,
208,Spreading Oak Lane,,,Raphine,VA,24472,37.92197909,-79.23523454,,,
31,Lake View Drive,,,Raphine,VA,24472,37.92201469,-79.22843995,,,
21,Lake View Drive,,,Raphine,VA,24472,37.92202845,-79.22896737,,,
30,Leafy Way,,,Raphine,VA,24472,37.92205095,-79.23557716,,,
195,Spreading Oak Lane,,,Raphine,VA,24472,37.92206007,-79.23447966,,,
202,Spreading Oak Lane,,,Raphine,VA,24472,37.9220818,-79.23511043,,,
48,Acorn Lane,,,Raphine,VA,24472,37.92209917,-79.23319655,,,
39,Acorn Lane,,,Raphine,VA,24472,37.9221431,-79.23392216,,,
191,Spreading Oak Lane,,,Raphine,VA,24472,37.92216119,-79.23438097,,,
198,Spreading Oak Lane,,,Raphine,VA,24472,37.92217399,-79.23499815,,,
45,Acorn Lane,,,Raphine,VA,24472,37.92224984,-79.2338217,,,
50,Leafy Way,,,Raphine,VA,24472,37.92226113,-79.23523457,,,
29,Leafy Way,,,Raphine,VA,24472,37.9222786,-79.23611775,,,
194,Spreading Oak Lane,,,Raphine,VA,24472,37.92228668,-79.23491162,,,
187,Spreading Oak Lane,,,Raphine,VA,24472,37.92230501,-79.23434131,,,
68,Acorn Lane,,,Raphine,VA,24472,37.92232354,-79.23295272,,,
47,Acorn Lane,,,Raphine,VA,24472,37.92235575,-79.23370592,,,
33,Leafy Way,,,Raphine,VA,24472,37.92235728,-79.23593082,,,
190,Spreading Oak Lane,,,Raphine,VA,24472,37.92239213,-79.2348243,,,
181,Spreading Oak Lane,,,Raphine,VA,24472,37.92240265,-79.23419911,,,
1433,Ridge Road,,,Raphine,VA,24472,37.92246022,-79.26170459,,,
37,Leafy Way,,,Raphine,VA,24472,37.92246552,-79.23576913,,,
49,Acorn Lane,,,Raphine,VA,24472,37.92249871,-79.23354381,,,
186,Spreading Oak Lane,,,Raphine,VA,24472,37.92250639,-79.23476377,,,
177,Spreading Oak Lane,,,Raphine,VA,24472,37.92252193,-79.23411168,,,
618,Steeles Fort Road,,,Raphine,VA,24472,37.92254054,-79.22810616,,,
41,Leafy Way,,,Raphine,VA,24472,37.92254062,-79.23562273,,,
74,Acorn Lane,,,Raphine,VA,24472,37.92255225,-79.232742,,,
8340,North Lee Highway,,,Raphine,VA,24472,37.92256087,-79.20571519,,,
180,Spreading Oak Lane,,,Raphine,VA,24472,37.9226037,-79.23469962,,,
47,Leafy Way,,,Raphine,VA,24472,37.92260404,-79.23544682,,,
53,Acorn Lane,,,Raphine,VA,24472,37.92262353,-79.23348145,,,
171,Spreading Oak Lane,,,Raphine,VA,24472,37.92264561,-79.23401979,,,
176,Spreading Oak Lane,,,Raphine,VA,24472,37.92270544,-79.23463085,,,
53,Leafy Way,,,Raphine,VA,24472,37.9227093,-79.23532689,,,
55,Acorn Lane,,,Raphine,VA,24472,37.92274589,-79.23337426,,,
59,Leafy Way,,,Raphine,VA,24472,37.92276662,-79.23518699,,,
169,Spreading Oak Lane,,,Raphine,VA,24472,37.92277218,-79.2339381,,,
448,Goose Creek Road,,,Raphine,VA,24472,37.92278329,-79.28211875,,,
2297,Sterrett Road,,,Raphine,VA,24472,37.9227865,-79.30891149,,,
172,Spreading Oak Lane,,,Raphine,VA,24472,37.92282447,-79.23448892,,,
63,Leafy Way,,,Raphine,VA,24472,37.92282798,-79.235048,,,
59,Acorn Lane,,,Raphine,VA,24472,37.9228338,-79.23327881,,,
90,Acorn Lane,,,Raphine,VA,24472,37.92291064,-79.2323058,,,
168,Spreading Oak Lane,,,Raphine,VA,24472,37.92291938,-79.2344159,,,
159,Spreading Oak Lane,,,Raphine,VA,24472,37.92292552,-79.23374671,,,
69,Acorn Lane,,,Raphine,VA,24472,37.92293615,-79.2331705,,,
2166,Sterrett Road,,,Raphine,VA,24472,37.92294014,-79.30364549,,,
64,Leafy Way,,,Raphine,VA,24472,37.92295214,-79.23464801,,,
155,Spreading Oak Lane,,,Raphine,VA,24472,37.92301625,-79.23366311,,,
73,Acorn Lane,,,Raphine,VA,24472,37.92303219,-79.23308944,,,
162,Spreading Oak Lane,,,Raphine,VA,24472,37.92306043,-79.2342989,,,
151,Spreading Oak Lane,,,Raphine,VA,24472,37.92311172,-79.23359706,,,
77,Acorn Lane,,,Raphine,VA,24472,37.92313306,-79.23291153,,,
160,Spreading Oak Lane,,,Raphine,VA,24472,37.92314149,-79.23424657,,,
98,Acorn Lane,,,Raphine,VA,24472,37.92314807,-79.23173064,,,
8390,North Lee Highway,,,Raphine,VA,24472,37.92318545,-79.20370003,,,
147,Spreading Oak Lane,,,Raphine,VA,24472,37.92321198,-79.23347336,,,
156,Spreading Oak Lane,,,Raphine,VA,24472,37.92323427,-79.23410729,,,
8374,North Lee Highway,,,Raphine,VA,24472,37.92323624,-79.20469347,,,
81,Acorn Lane,,,Raphine,VA,24472,37.92323835,-79.23278115,,,
141,Spreading Oak Lane,,,Raphine,VA,24472,37.9233116,-79.23339045,,,
152,Spreading Oak Lane,,,Raphine,VA,24472,37.92332706,-79.23401832,,,
91,Acorn Lane,,,Raphine,VA,24472,37.92333303,-79.23262734,,,
2249,Sterrett Road,,,Raphine,VA,24472,37.92337389,-79.30613673,,,
646,Steeles Fort Road,,,Raphine,VA,24472,37.92337538,-79.22766006,,,
137,Spreading Oak Lane,,,Raphine,VA,24472,37.92338997,-79.23324912,,,
148,Spreading Oak Lane,,,Raphine,VA,24472,37.92341361,-79.23395978,,,
97,Acorn Lane,,,Raphine,VA,24472,37.92341934,-79.23241628,,,
135,Spreading Oak Lane,,,Raphine,VA,24472,37.92342597,-79.23306981,,,
1586,Ridge Road,,,Raphine,VA,24472,37.92346427,-79.25689134,,,
50,Dylans Lane,,,Raphine,VA,24472,37.92348568,-79.20770714,,,
125,Spreading Oak Lane,,,Raphine,VA,24472,37.92349413,-79.23293894,,,
144,Spreading Oak Lane,,,Raphine,VA,24472,37.9234978,-79.23384794,,,
140,Spreading Oak Lane,,,Raphine,VA,24472,37.92352862,-79.23365009,,,
103,Acorn Lane,,,Raphine,VA,24472,37.9235298,-79.232288,,,
123,Spreading Oak Lane,,,Raphine,VA,24472,37.92357843,-79.23282004,,,
138,Spreading Oak Lane,,,Raphine,VA,24472,37.92360305,-79.23342663,,,
119,Spreading Oak Lane,,,Raphine,VA,24472,37.92366282,-79.2327154,,,
132,Spreading Oak Lane,,,Raphine,VA,24472,37.92370027,-79.23320394,,,
113,Spreading Oak Lane,,,Raphine,VA,24472,37.92373781,-79.23260757,,,
126,Spreading Oak Lane,,,Raphine,VA,24472,37.92381222,-79.23308389,,,
652,Steeles Fort Road,,,Raphine,VA,24472,37.92382204,-79.2275154,,,
8400,North Lee Highway,,,Raphine,VA,24472,37.9238242,-79.20365444,,,
120,Spreading Oak Lane,,,Raphine,VA,24472,37.92388478,-79.23286968,,,
2244,Sterrett Road,,,Raphine,VA,24472,37.92407398,-79.30598026,,,
1620,Ridge Road,,,Raphine,VA,24472,37.92418444,-79.25474676,,,
1526,Ridge Road,,,Raphine,VA,24472,37.92429543,-79.25967479,,,
8448,North Lee Highway,,,Raphine,VA,24472,37.9245225,-79.20264647,,,
8446,North Lee Highway,,,Raphine,VA,24472,37.92463075,-79.20303315,,,
1540,Ridge Road,,,Raphine,VA,24472,37.92463242,-79.25915135,,,
1550,Ridge Road,,,Raphine,VA,24472,37.92468461,-79.25859212,,,
1511,Ridge Road,,,Raphine,VA,24472,37.92468587,-79.26049726,,,
8431,North Lee Highway,,,Raphine,VA,24472,37.92474446,-79.20379489,,,
8295,North Lee Highway,,,Raphine,VA,24472,37.9248663,-79.21095878,,,
1565,Ridge Road,,,Raphine,VA,24472,37.92496755,-79.2600043,,,
545,Goose Creek Road,,,Raphine,VA,24472,37.92502497,-79.28164373,,,
1618,Ridge Road,,,Raphine,VA,24472,37.92526717,-79.25601922,,,
3114,Raphine Road,,,Raphine,VA,24472,37.92537635,-79.2066759,,,
290,Nonesuch Lane,,,Raphine,VA,24472,37.92550432,-79.29341338,,,
735,Steeles Fort Road,Suite,1.0,Raphine,VA,24472,37.92555454,-79.22799571,,,
735,Steeles Fort Road,Suite,2.0,Raphine,VA,24472,37.92562617,-79.22797609,,,
735,Steeles Fort Road,Suite,3.0,Raphine,VA,24472,37.92570072,-79.22796779,,,
76,Tread Lane,,,Raphine,VA,24472,37.9257008,-79.25455026,,,
1638,Ridge Road,,,Raphine,VA,24472,37.9257715,-79.25537789,,,
73,Tread Lane,,,Raphine,VA,24472,37.92595026,-79.25442484,,,
81,Oscar View Lane,,,Raphine,VA,24472,37.92622335,-79.25388994,,,
